Player,Offense,Defense,GP,Name,Squad,Viable
"arcabryn",1,1,159203,GL Rey,"zzzzzzRey zGK zJTR zResistance Hero Poe, zResistance Hero Finn",1
"arcabryn",1,1,117119,NS,"zzMT zzAV zDaka Zombie Spirit",1
"arcabryn",0,1,130119,DRMalak,"zzzDR zHK-47 zBSF zzMalak Sith Empire Trooper",1
"arcabryn",,,498145,Negotiator,"Negotiator 6* HT Anakin's Eta-2 Starfighter, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Clone Sergeant's ARC-170, Plo Koon's Jedi Starfighter, Rex's ARC-170",1
"arcabryn",0,1,96892,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"arcabryn",0,1,120648,Grievous,"zzGG zB2 zB1 MagnaGuard zNute",1
"arcabryn",1,0,120336,CLS,"zzzCLS zHan zChewbacca R2-D2 zC-3PO",1
"arcabryn",1,1,153367,GAS,"zzzzGAS zRex zEcho (501st), zzFives zARC Trooper",1
"arcabryn",1,1,137921,Revan Offense,"zzzJKR zGMY HYoda zJolee zJKA",1
"arcabryn",1,1,85063,Ewoks,"zChirpa Elder Paploo zWicket Logray",1
"arcabryn",1,1,85779,Carth,"zCarth Onasi, zMission Zaalbar Juhani G9, Canderous",1
"arcabryn",0,1,119242,BH,"zzBossk Cad Boba zZam Jango",1
"arcabryn",1,1,96435,zEP,"zEP zzVader Tarkin G8, TFP G8, zzTraya",1
"arcabryn",0,1,89367,FO,"zzKRU Kylo G8, FOE zPhasma FOO",1
"arcabryn",0,1,69827,Phoenix,"Hera G9, Zeb G8, Sabine G9, Ezra Kanan G9",1
"arcabryn",1,0,68590,Thragma (Counter),"Thrawn G9, Magma G9, DT Stormtrooper G9, Shoretrooper",1
"arcabryn",1,0,23802,NestSolo (Counter),"zNest",1
"arcabryn",,,297486,HansMF,"Home One, Han's MF 5*, Rebel Y-wing 6*, Ghost Phantom Biggs X-wing, Cassian's U-wing 5*, Wedge X-wing",0
"arcabryn",,,74815,Mon Mothma,"zzMon Mothma 6* G8, Hoth Rebel Scout G9, Cara Dune G9, Kyle Katarn, zPao G9",0
"arcabryn",1,0,90349,Troopers,"Veers Starck zIden Versio 5*, Dark Trooper G9, zAdmiral Piett",0
"arcabryn",1,1,48320,Rogue1,"Jyn 5* G8, Chirrut G8, Baze 6* G8, K-2SO G8, Cassian G8",0
"arcabryn",1,0,11920,SionSolo (Counter),"Sion 5* G9",0
"Wutdafuhk",1,1,159725,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zzThrawn",1
"Wutdafuhk",0,1,142657,DRMalak,"zzzDR zzHK-47 zBSF zzMalak Sith Empire Trooper",1
"Wutdafuhk",0,1,149296,padme,"zzPadme zGK zJKA zAhsoka zzC-3PO",1
"Wutdafuhk",1,1,106385,NestSisters,"zzAV zzMT zDaka Zombie zNest",1
"Wutdafuhk",1,0,135413,CLS,"zzzCLS zHan zzChewbacca zzR2-D2 zChewpio",1
"Wutdafuhk",,,500371,Negotiator,"Negotiator HT Anakin's Eta-2 Starfighter, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, BTL-B Y-wing Starfighter, Clone Sergeant's ARC-170, Plo Koon's Jedi Starfighter",1
"Wutdafuhk",,,412552,HansMF,"Home One, Han's MF, Biggs X-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"Wutdafuhk",0,1,104496,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Wutdafuhk",0,1,112240,Grievous,"zzGG zB2 zB1 zMagnaGuard zNute",1
"Wutdafuhk",1,0,140096,Traya,"zzTraya zDN zSion zDooku zzEP",1
"Wutdafuhk",,,487552,Executrix,"Executrix Tie Adv, Emperor's Shuttle, TIE Reaper, Imperial TIE Fighter, Gauntlet Starfighter, First Order SF TIE Fighter, First Order TIE Fighter",1
"Wutdafuhk",1,1,140023,Revan Offense,"zzzJKR zzGMY zBS zJolee zzHYoda",1
"Wutdafuhk",1,0,136351,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
