Player,Ally Code,Starting Gear Needed,Progress,Current Gear Needed,GP,Team
Nimbulus,181256629,49,5,44,69429,Shaak Ti G7 5* Fives G10 Rex G12 Echo (501st) G9 ARC Trooper G8
MrRevan,556951466,30,22,8,118215,Shaak Ti Fives R3 Rex R3 Echo (501st) R3 ARC Trooper R3
Kliff Fuser,891864244,59,18,41,70020,Shaak Ti R3 Fives R3 Rex G8 Echo (501st) G8 ARC Trooper G1 6*
Ajunta Pall,992141888,0,0,0,133382,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Talyn,722362941,60,19,41,68891,Shaak Ti R3 Fives R3 Rex G8 Echo (501st) G8 ARC Trooper G1 4*
Gilberdere,855471613,51,19,32,83562,Shaak Ti R3 Fives R3 Rex G11 Echo (501st) G7 ARC Trooper G8
Dark Helmet,783487787,87,52,35,85439,Shaak Ti Fives G12 Rex G12 Echo (501st) G12 ARC Trooper G1 6*
Variable,777295619,15,0,15,119588,Shaak Ti R2 Fives R2 Rex R2 Echo (501st) R2 ARC Trooper R2
jamesCCCC,577439491,46,19,27,89036,Shaak Ti R3 Fives R3 Rex G12 Echo (501st) G9 ARC Trooper G10
Dark,752462989,6,0,6,128873,Shaak Ti G12 Fives Rex Echo (501st) ARC Trooper
SirCrazyPhil,985641597,50,20,30,97536,Shaak Ti G12 Fives G12 Rex G12 Echo (501st) G12 ARC Trooper G12
Mitch,454736696,14,7,7,131107,Shaak Ti Fives R4 Rex R4 Echo (501st) R4 ARC Trooper R1
Valerius,754194713,22,10,12,120092,Shaak Ti G12 Fives Rex R3 Echo (501st) R3 ARC Trooper R3
IrvingBerlin,442512143,65,26,39,59809,Shaak Ti Fives R3 Rex G8 5* Echo (501st) G8 5* ARC Trooper G1
buttnuggets,744348919,46,22,24,114519,Shaak Ti Fives G12 Rex G12 Echo (501st) G12 ARC Trooper G12
Axel Kennedy,358543737,40,24,16,112273,Shaak Ti Fives R3 Rex R3 Echo (501st) G12 ARC Trooper G12
Siegeking,232115115,30,13,17,118267,Shaak Ti R1 Fives Rex R4 Echo (501st) G12 ARC Trooper G12
Fiberhead,813548382,41,10,31,98274,Shaak Ti R1 Fives G12 Rex G12 Echo (501st) G12 ARC Trooper G9 6*
AgentOfChaos,718699874,43,6,37,77448,Shaak Ti G12 Fives G10 Rex G12 Echo (501st) G9 ARC Trooper G10
Anlair D3TH,517761455,64,13,51,43444,Shaak Ti G12 Fives G10 6* Rex G8 5* Echo (501st) G8 5* ARC Trooper G1 4*
SkyGuy501,961395828,24,5,19,115706,Shaak Ti G11 Fives R3 Rex R3 Echo (501st) R1 ARC Trooper R1
Left 4 Gaming Addiction,612524345,37,37,0,134006,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Sieana Rayley,547229965,12,6,6,127914,Shaak Ti G12 Fives Rex Echo (501st) ARC Trooper
Valarkale,265279199,28,1,27,111240,Shaak Ti R2 Fives G12 Rex G12 Echo (501st) G12 ARC Trooper G12
AZN10,979298148,42,23,19,101650,Shaak Ti G8 5* Fives Rex R4 Echo (501st) R3 ARC Trooper G12
Jbob1011,193859291,66,26,40,58078,Shaak Ti Fives R3 Rex G8 Echo (501st) G8 5* ARC Trooper G0 0*
BBBcube314,668135442,45,18,27,83596,Shaak Ti R3 Fives R3 Rex G12 Echo (501st) G11 ARC Trooper G8
lukeyworld,579933454,64,31,33,76830,Shaak Ti R3 Fives R3 Rex G8 Echo (501st) G9 ARC Trooper G8
SithLordCryo,257389653,17,17,0,137070,Shaak Ti Fives Rex Echo (501st) ARC Trooper
BobaKush,997839259,38,8,30,86633,Shaak Ti G12 Fives G12 Rex G12 Echo (501st) G12 ARC Trooper G12
Micropterus Salimoidous,925452565,26,4,22,112099,Shaak Ti R3 Fives R3 Rex G12 Echo (501st) G12 ARC Trooper G12
JoeMacFando,241665115,46,5,41,69261,Shaak Ti G8 Fives G10 Rex G12 Echo (501st) G11 ARC Trooper G8
Un Known,463235621,53,42,11,115281,Shaak Ti R3 Fives R3 Rex R3 Echo (501st) R3 ARC Trooper R2
Bishop,992545136,65,24,41,68282,Shaak Ti R3 Fives R3 Rex G8 Echo (501st) G8 ARC Trooper G1 4*
OpticAlex,221577484,15,7,8,130861,Shaak Ti Fives R3 Rex R3 Echo (501st) R3 ARC Trooper R3
Capt Black,257644793,39,0,39,89336,Shaak Ti Fives G10 Rex G12 Echo (501st) G11 ARC Trooper G0 0*
TheMisery,192456466,55,0,55,54510,Shaak Ti R3 Fives R3 Rex G2 Echo (501st) G1 ARC Trooper G0 0*
EdmundsV2,628862281,66,24,42,60840,Shaak Ti R3 Fives R3 Rex G8 Echo (501st) G8 ARC Trooper G0 0*
Fruktoz,184829475,0,0,0,135512,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Biscit29,868181172,23,0,23,85534,Shaak Ti R3 Fives R3 Rex G12 Echo (501st) G11 ARC Trooper G12
DarthVectivus,549936193,47,0,47,69689,Shaak Ti G9 Fives G10 Rex G12 Echo (501st) G12 ARC Trooper G0 0*
Archer,974471184,2,0,2,140144,Shaak Ti R4 Fives Rex Echo (501st) R4 ARC Trooper
Xerasius,251935412,6,0,6,129796,Shaak Ti R4 Fives R4 Rex R4 Echo (501st) R3 ARC Trooper R4
Sandakin Airstepper,348956666,37,35,2,124952,Shaak Ti Fives Rex Echo (501st) ARC Trooper R3
BiggWiggz,128595938,61,0,61,54471,Shaak Ti G12 Fives G11 Rex G3 Echo (501st) G1 ARC Trooper G2
CronikdaHemphog,649191986,54,17,37,79409,Shaak Ti R3 Fives R3 Rex G12 Echo (501st) G8 ARC Trooper G1 6*
Japiim,622872167,20,0,20,110459,Shaak Ti Fives R3 Rex G12 Echo (501st) G12 ARC Trooper G12
Därth Nema,776828574,0,0,0,138460,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Medwin Rapis,667684568,10,0,10,123652,Shaak Ti R4 Fives R3 Rex R3 Echo (501st) R3 ARC Trooper R2
RevansApprentice,827161214,15,0,15,120037,Shaak Ti G12 Fives Rex Echo (501st) R2 ARC Trooper G12
