Player,Offense,Defense,GP,Name,Squad,Viable
"микаким",1,1,162841,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zzThrawn",1
"микаким",1,1,117867,NS,"zzMT zzAV zDaka Zombie Spirit",1
"микаким",0,1,138618,DRMalak,"zzzDR zzHK-47 zBSF zzMalak Sith Empire Trooper",1
"микаким",0,1,134349,padme,"zzPadme zGK zJKA zAhsoka zzC-3PO",1
"микаким",,,375087,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"микаким",,,453905,Negotiator,"Negotiator HT Anakin's Eta-2, Umbaran SF, Ahsoka's SF, Clone Sergeant's ARC-170, Plo's SF, Rex's ARC-170",1
"микаким",0,1,116812,Grievous-Wat,"zzGG zB2 zB1 zMagnaGuard zWat Tambor",1
"микаким",1,1,114855,JTR,"zzzJTR zScav Rey, zzBB-8 zzR2-D2 zFinn",1
"микаким",1,0,137274,Traya,"zzTraya zzDN zSion zDooku zzEP",1
"микаким",,,104501,Disintegration,"Aurra Greef zBoba zzBossk zzThe Mandalorian",1
"микаким",1,1,135518,Revan Offense,"zzzJKR zzGMY zBS zJolee zzHYoda",1
"микаким",1,1,90388,Ewoks,"zChirpa Elder Paploo zWicket zLogray",1
"микаким",1,0,105357,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives Clone Sergeant",1
"микаким",1,1,97552,Carth,"zCarth Onasi, zMission zZaalbar zJuhani zCanderous",1
"микаким",0,1,97408,BH,"zzJango Dengar G9, Cad IG-88 zGreedo",1
"микаким",1,0,110948,CLS,"zzzCLS zHan Wedge Biggs zzChewbacca",1
"микаким",0,1,71281,Phoenix,"Hera G8, Kanan Sabine G8, Zeb G8, Ezra",1
"микаким",1,1,71927,Rogue1,"Jyn G8, Chirrut Baze Cassian G8, K-2SO G8",1
"микаким",1,0,84883,Jawas,"Nebit Jawa Engineer, Jawa Scavenger, Jawa Dathcha",1
"микаким",1,0,18540,NestSolo (Counter),"zNest",1
"микаким",,,123004,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",0
"микаким",,,273744,Malevolence,"Malevolence Hyena Bomber 4*, Vulture Droid 3*, Sun Fac SF, Soldier SF, Spy SF",0
"микаким",0,1,94060,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"микаким",,,453368,Executrix,"Executrix Tie Adv, Emperor's Shuttle 6*, TIE Reaper, Imperial TIE Fighter, Gauntlet Starfighter, FOSF TIE Fighter, FO TIE Fighter",0
"микаким",,,77712,Mon Mothma,"zzMon Mothma, Bodhi Rook G8, Lando Scarif G8, Cara Dune G9",0
"микаким",1,0,105382,Troopers,"zVeers zStarck zzPiett zDT Shoretrooper G8",0
"J Croft",,,364857,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Biggs X-wing",1
"J Croft",1,1,119759,JTR,"zzzJTR zScav Rey, zzBB-8 G9, zzR2-D2 zFinn",1
"J Croft",0,1,89712,Grievous,"zzGG B2 G9, Droideka G9, MagnaGuard G9, zDooku",1
"J Croft",1,1,123451,Revan Offense,"zzzJKR zGMY zBS zJolee zJKA",1
