Player,Ally Code,Starting Gear Needed,Progress,Current Gear Needed,GP,Team
tobster,569316171,84,18,66,31438,Padme G1 5* JKA G5 4* Ahsoka G10 GK G8 GMY G0 0*
Bo Diddle,627568373,67,47,20,111989,Padme G12 JKA R3 Ahsoka G12 GK GMY G12
Thehighground420,661933162,78,71,7,114839,Padme JKA Ahsoka GK GMY G11
Yeti no kles,483657413,79,49,30,90044,Padme G8 JKA Ahsoka G11 GK G12 GMY G11
Jed,492425346,84,44,40,77958,Padme G9 JKA G10 Ahsoka G11 GK G8 GMY G12
TacopMark,961927581,79,44,35,94104,Padme G10 JKA G12 Ahsoka G12 GK G9 GMY G12
dicksharpe,175858197,84,37,47,65007,Padme G8 JKA G8 5* Ahsoka G8 GK G7 GMY G12
Iluvatar,367597549,83,38,45,70674,Padme G1 JKA G12 Ahsoka G12 GK G8 GMY G12
e4embo,651266171,81,65,16,108326,Padme R3 JKA Ahsoka G12 GK G12 GMY R3
GeneralZab,229646639,86,57,29,89734,Padme G9 JKA R3 Ahsoka G12 GK G12 GMY G12
Elon Muscle,274334641,79,45,34,84985,Padme G11 JKA G11 Ahsoka G11 GK G12 GMY G11
Kichler10,945937226,80,53,27,104279,Padme G12 JKA G12 Ahsoka G12 GK R2 GMY G12
Kelattt,384197343,83,60,23,103543,Padme R3 JKA G12 Ahsoka G12 GK R2 GMY G12
BallistaShan,221463986,82,55,27,95452,Padme G12 JKA R4 Ahsoka G11 GK G12 GMY G11
TheHighGround,911996617,87,5,82,16773,Padme G1 JKA G1 4* Ahsoka G5 GK G1 GMY G0 0*
Tomb,644419262,80,47,33,88885,Padme G10 JKA R3 Ahsoka G10 GK G10 GMY G11
JSchill,342467647,87,43,44,60400,Padme G7 JKA G6 2* Ahsoka G10 GK G11 GMY G12
Toby18,523572162,75,40,35,78300,Padme G10 JKA R2 Ahsoka G12 GK G12 GMY G6
Raven3199,716952923,73,24,49,54519,Padme G2 6* JKA G8 5* Ahsoka G9 GK G11 GMY G11
Delmon,963988395,83,51,32,87587,Padme G11 JKA G12 Ahsoka G12 GK G12 GMY G11
DarthWampa,519796236,71,43,28,91482,Padme G11 6* JKA G11 2* Ahsoka R3 GK G12 GMY G12
Classy Squirrel,277557845,84,15,69,30461,Padme G1 JKA G3 1* Ahsoka G8 GK G8 GMY G1
BluntSkull,979223516,66,35,31,86327,Padme G12 JKA G11 6* Ahsoka G12 GK G12 GMY G12
Ferran Jubei,151173958,64,57,7,125026,Padme JKA Ahsoka G12 GK GMY R4
VikingKoala,431562251,63,63,0,130685,Padme JKA Ahsoka GK GMY
ThEeSSs,647418233,64,57,7,124342,Padme R4 JKA Ahsoka R3 GK R3 GMY R3
SitOnMySith,727179611,74,47,27,99701,Padme G12 JKA G11 Ahsoka G13 GK R3 GMY G11
Xnalanx,136637536,68,36,32,97047,Padme G12 JKA G12 Ahsoka G11 GK G11 GMY G12
toaster1241,388951769,18,10,8,131005,Padme R3 JKA Ahsoka G12 GK GMY
Ta152,474737449,79,31,48,53538,Padme G8 JKA G7 5* Ahsoka G9 GK G7 GMY G11
xXDarth YetiXx,879719549,87,75,12,117734,Padme G12 JKA Ahsoka G12 GK GMY
jack0,342891997,67,36,31,96452,Padme G11 JKA Ahsoka G12 GK G10 GMY G8
Sankster10,196872712,14,0,14,122311,Padme G12 JKA R4 Ahsoka G12 GK R4 GMY
Belisarius,362364277,81,52,29,101418,Padme G12 JKA G12 Ahsoka G12 GK G9 GMY R3
beanboi,776711776,70,32,38,68057,Padme G9 6* JKA G11 5* Ahsoka G11 GK G11 GMY G10
HendoSon,221154482,45,8,37,71173,Padme G1 JKA Ahsoka R3 GK G0 0* GMY
Kristian45,713547513,86,45,41,70374,Padme G9 JKA G11 Ahsoka G10 GK G8 GMY G11
Wolffe Pack,787254278,0,0,0,149019,Padme JKA Ahsoka GK GMY
creen,677923662,63,7,56,39104,Padme G7 JKA G8 5* Ahsoka G8 GK G1 6* GMY G10
DarthEf2Pee,588329247,65,0,65,43996,Padme G1 JKA G8 Ahsoka G8 GK G1 GMY G7
Ah Loi,122661345,0,0,0,149397,Padme JKA Ahsoka GK GMY
DarthWilli,228477644,41,0,41,72924,Padme G8 JKA G10 Ahsoka G11 GK G8 GMY G12
Instinct,586389948,42,4,38,84681,Padme G9 JKA G12 Ahsoka G12 GK G12 GMY G7
Smurf24,648873927,19,18,1,132059,Padme JKA R4 Ahsoka GK GMY
SUMPTER THE HUT,786696155,27,1,26,91214,Padme G9 JKA R3 Ahsoka G12 GK R1 GMY G13
JClarkey98,743332718,0,0,0,135884,Padme JKA Ahsoka GK GMY
ThePatience,536653765,65,37,28,98704,Padme G11 JKA Ahsoka G11 GK G11 GMY G11
Ryan xoxo,119543872,65,2,63,34605,Padme G2 JKA G8 5* Ahsoka G9 GK G0 0* GMY G8
spyinglyfe,798345146,88,44,44,60526,Padme G7 JKA G9 5* Ahsoka G12 GK G6 6* GMY G12
jex222,821134319,41,1,40,79558,Padme G9 JKA G9 5* Ahsoka G8 GK G12 GMY G12
