Player,Offense,Defense,GP,Name,Squad,Viable
"IceStoy",,,180507,JMK,"zzzzzzJMK zAhsoka Tano (Snips), zzzCAT zzPadme zGK",1
"IceStoy",,,428471,Profundity,"Profundity 5* Han's MF, Outrider Rebel Y-wing, Cassian's U-wing, Ghost",1
"IceStoy",,,191541,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zDooku",1
"IceStoy",1,1,167999,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zzThrawn",1
"IceStoy",1,1,165788,GL Rey,"zzzzzzRey zzzJTR zzR2-D2 zHoldo RH Finn",1
"IceStoy",,,588843,Executor,"Executor HT RC Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"IceStoy",,,184956,JMLS,"zzzJKR zzJKL zzzzzzJMLS zWat Tambor, zzzzGAS",1
"IceStoy",1,0,154421,CLS,"zzzCLS zHan zzChewbacca zzC-3PO zChewpio",1
"IceStoy",,,130314,Grievous Omicron,"zzGG zB2 zB1 zMagnaGuard zDroideka",1
"IceStoy",,,498358,Negotiator,"Negotiator BTL-B Y-wing, Anakin's Eta-2, Rex's ARC-170, Umbaran SF, Ahsoka's SF, Plo's SF, Clone Sergeant's ARC-170",1
"IceStoy",0,1,95221,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"IceStoy",1,0,140377,Traya,"zzTraya zDN zSion zzEP Sith Empire Trooper",1
"IceStoy",,,111383,Mon Mothma,"Mon Mothma, Wedge Bistan Biggs Cara Dune",1
"IceStoy",1,1,95780,Ewoks,"zChirpa Elder zPaploo zWicket zLogray",1
"IceStoy",0,1,149480,BH,"zzBossk zzJango zBoba zIG-88 zDengar",1
"IceStoy",1,0,120043,ShaakClones,"zzShaak Ti, zRex zEcho (501st), Fives Clone Sergeant",1
"IceStoy",1,1,103315,Carth,"zCarth Onasi, zMission zZaalbar zJuhani Canderous",1
"IceStoy",0,1,109716,Phoenix,"Hera zEzra Kanan Zeb Sabine",1
"IceStoy",1,0,133788,zMaul,"zDarth Maul, zSidious Sith Assassin, zSavage Sith Marauder",1
"IceStoy",0,1,150424,BS,"zBS zzGMY zJolee zzOld Ben, zzHYoda",1
"IceStoy",,,119609,Phasma,"Phasma FOTP FOSFTP zFOST Kylo",0
"IceStoy",,,118388,Admiral Raddus,"zzAdmiral Raddus, zCassian zJyn K-2SO Chirrut 6* G4",0
"IceStoy",1,1,105859,NS,"MT AV Daka Zombie Spirit",0
"IceStoy",1,0,103288,Troopers,"Veers zzPiett Gideon Dark Trooper G9, Range Trooper 6*",0
"IceStoy",,,70904,Iden Troopers,"Iden Versio G8, Stormtrooper Snowtrooper G8, Magma G8, DT G9",0
"IceStoy",,,118115,Mando,"zThe Mandalorian (Beskar Armor), zDash Rendar, Nest G6, IG-11 zKuiil",0
"IceStoy",,,57761,Bad Batch,"Hunter 5* G9, Echo 5* G9, Omega G1, Tech 6* G9, Wrecker G8",0
"IceStoy",1,0,69684,Jawas,"Nebit G7, Jawa Engineer G9, Jawa Scavenger G8, Jawa Dathcha G7",0
"KailonTheGrey",,,181823,JMK,"zzzzzzJMK zAhsoka Tano (Snips), zzzCAT zzzzGAS zGK",1
"KailonTheGrey",,,185278,LV,"zzzzzzLord Vader, zzPiett zzzMaul zRG zzzVader",1
"KailonTheGrey",,,125205,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"KailonTheGrey",,,137893,Admiral Raddus,"zzAdmiral Raddus, Cassian zzJyn Scarif Bistan",1
"KailonTheGrey",,,143926,SK,"zzEP zzMara Jade, The Emperor's Hand, zzStarkiller zJuhani zVisas",1
"KailonTheGrey",,,437143,Profundity,"Profundity 6* Han's MF, Outrider Rebel Y-wing, Cassian's U-wing, Ghost",1
"KailonTheGrey",1,1,170585,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zzThrawn",1
"KailonTheGrey",,,189089,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zDooku",1
"KailonTheGrey",0,1,104786,Qira,"zQira zL3-37 zVandor Chewbacca, zMission Zaalbar",1
"KailonTheGrey",1,1,178634,GL Rey,"zzzzzzRey zzzJTR zzR2-D2 zRH Poe, zRH Finn",1
"KailonTheGrey",,,163417,Jabba,"zzzzzzJabba zBoushh (Leia Organa), zSkiff Guard (Lando Calrissian), Krrsantan zBoba",1
"KailonTheGrey",1,1,115404,NS,"zzMT zzAV zDaka Zombie Spirit",1
"KailonTheGrey",,,598442,Executor,"Executor HT RC Xanadu Blood, Slave I, IG-2000 Tie Adv, TIE Reaper",1
"KailonTheGrey",,,173444,JMLS,"zBS zzzzzzJMLS zWat Tambor, zzJKL zJolee",1
"KailonTheGrey",1,0,157302,CLS,"zzzCLS zHan zChewbacca zzC-3PO zChewpio",1
"KailonTheGrey",,,130561,Grievous Omicron,"zzGG zB2 zB1 MagnaGuard zDroideka",1
"KailonTheGrey",,,512757,Negotiator,"Negotiator BTL-B Y-wing, Anakin's Eta-2, Rex's ARC-170, Umbaran SF, Ahsoka's SF, Plo's SF, Clone Sergeant's ARC-170",1
"KailonTheGrey",,,320923,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"KailonTheGrey",0,1,103487,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"KailonTheGrey",1,0,129331,Traya,"zzTraya zDN zSion Sith Empire Trooper, zNest",1
"KailonTheGrey",,,121664,Mon Mothma,"zzMon Mothma, Wedge Hoth Rebel Scout, zPao zCara Dune",1
"KailonTheGrey",1,1,122293,Ewoks,"zChirpa Elder zPaploo zWicket zLogray",1
"KailonTheGrey",1,0,150924,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"KailonTheGrey",0,1,148354,BH,"zzBossk zzJango Boba Fett, Scion of Jango, Dengar zZam",1
"KailonTheGrey",1,0,125305,Troopers,"zVeers zStarck Range Trooper, Shoretrooper zzScout Trooper",1
"KailonTheGrey",,,91283,Iden Troopers,"zIden Versio, zStormtrooper Snowtrooper Magma DT",1
"KailonTheGrey",0,1,119370,Phoenix,"Hera zEzra zKanan Zeb zCaptain Rex",1
"KailonTheGrey",,,125446,Bad Batch,"zHunter zEcho zzOmega zTech zWrecker",1
"KailonTheGrey",1,0,131778,zMaul,"zDarth Maul, Sidious Sith Assassin, zSavage Sith Marauder",1
"KailonTheGrey",1,0,83708,Jawas,"Nebit G8, Jawa Engineer G9, Jawa Scavenger, Jawa Dathcha G9",1
"Tempestade",,,176977,JMK,"zzzzzzJMK zAhsoka Tano (Snips), zzzCAT zzzzGAS zGK",1
"Tempestade",,,144802,Admiral Raddus,"zzAdmiral Raddus, zCassian zzJyn Baze Bistan",1
"Tempestade",,,445658,Profundity,"Profundity Han's MF, Outrider Rebel Y-wing, Cassian's U-wing, Ghost",1
"Tempestade",,,189073,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zzzVader",1
"Tempestade",1,1,170820,GL Rey,"zzzzzzRey zzzJTR zzR2-D2 zRH Poe, zRH Finn",1
"Tempestade",,,167013,Jabba,"zzzzzzJabba zBoushh (Leia Organa), zSkiff Guard (Lando Calrissian), Krrsantan zBoba",1
"Tempestade",,,583533,Executor,"Executor HT RC Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"Tempestade",1,0,159607,CLS,"zzzCLS zHan zzChewbacca zzC-3PO zChewpio",1
"Tempestade",1,1,118430,NestSisters,"zzAV zzMT zDaka Zombie zNest",1
"Tempestade",,,517686,Negotiator,"Negotiator BTL-B Y-wing, Anakin's Eta-2, Rex's ARC-170, Umbaran SF, Ahsoka's SF, Plo's SF, Clone Sergeant's ARC-170",1
"Tempestade",,,142138,JKL,"zzJKL zzzJKR zzHYoda zzOld Ben, Aayla",1
"Tempestade",0,1,132838,Grievous,"zzGG zB2 zB1 zMagnaGuard zNute",1
"Tempestade",1,0,125249,Traya,"zzTraya zDN zSion Sith Empire Trooper, zzThrawn",1
"Tempestade",,,102946,Mon Mothma,"zzMon Mothma, Wedge Pao Biggs Cara Dune",1
"Tempestade",1,0,145028,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"Tempestade",1,1,98469,Ewoks,"zChirpa Elder Paploo Scout zWicket",1
"Tempestade",1,1,90829,Carth,"zCarth Onasi, zMission Zaalbar Juhani G8, zCanderous",1
"Tempestade",0,1,149411,BH,"zzBossk zzJango zFennec Shand, zzAurra zDengar",1
"Tempestade",1,0,135451,Troopers,"zVeers zStarck zzPiett zDark Trooper, zzScout Trooper",1
"Tempestade",0,1,113894,Phoenix,"zHera zEzra Kanan zSabine zCaptain Rex",1
"Tempestade",0,1,98016,FO,"zzKRU Kylo G8, FOST Sith Trooper, FOO G9",1
"Tempestade",1,0,133483,zMaul,"zDarth Maul, zDooku zSidious Sith Assassin, zSavage",1
"Tempestade",1,0,120079,EP (Counter, Rebel),"zzEP Shoretrooper zKrennic DT zzWampa",1
"Tempestade",0,1,97477,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"Tempestade",,,115871,Bad Batch,"zHunter zEcho Omega G7, zTech zWrecker",0
"Tempestade",1,0,70533,Jawas,"Nebit G8, Jawa Engineer G8, Jawa Scavenger G7, Jawa Dathcha G8",0
"Tylus Gregson",,,173407,JMK,"zzzzzzJMK zAhsoka Tano (Snips), zzzCAT zJKA zGK",1
"Tylus Gregson",,,123729,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"Tylus Gregson",,,140007,Admiral Raddus,"zzAdmiral Raddus, zCassian zzJyn Baze Bistan",1
"Tylus Gregson",,,434597,Profundity,"Profundity 5* Han's MF, Outrider Rebel Y-wing, Cassian's U-wing, Ghost",1
"Tylus Gregson",1,1,166787,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zzThrawn",1
"Tylus Gregson",,,171301,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zzzVader",1
"Tylus Gregson",,,176325,Jabba,"zzzzzzJabba zBoushh (Leia Organa), zSkiff Guard (Lando Calrissian), zKrrsantan zBoba",1
"Tylus Gregson",,,577529,Executor,"Executor 6* HT RC Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"Tylus Gregson",,,185231,JMLS,"zzzJKR zzJKL zzzzzzJMLS zWat Tambor, zzzzGAS",1
"Tylus Gregson",1,0,159903,CLS,"zzzCLS zHan zzChewbacca zzC-3PO zChewpio",1
"Tylus Gregson",,,126237,Grievous Omicron,"zzGG zB2 zB1 zMagnaGuard zDroideka",1
"Tylus Gregson",1,1,128510,NS_Alt,"zzMT zzAV zDaka Zombie zzMerrin",1
"Tylus Gregson",0,1,102375,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Tylus Gregson",1,0,134500,Traya,"zzTraya zzDN zSion zzEP Sith Empire Trooper G9",1
"Tylus Gregson",1,1,151487,JTR,"zzzJTR zScav Rey, zzBB-8 zzR2-D2 Finn",1
"Tylus Gregson",,,106135,Mon Mothma,"zzMon Mothma, Wedge Chirrut Biggs zCara Dune",1
"Tylus Gregson",,,123633,Nute-OR,"zNute G8, zDooku zzJango zZaalbar zMission",1
"Tylus Gregson",1,1,101528,Ewoks,"zChirpa Elder zPaploo zWicket zLogray",1
"Tylus Gregson",1,0,125892,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"Tylus Gregson",0,1,142735,BH,"zzBossk zFennec Shand, zGreedo zzAurra zDengar",1
"Tylus Gregson",1,0,130253,Troopers,"zVeers zStarck zzPiett zzScout Trooper, zDT",1
"Tylus Gregson",0,1,119740,Phoenix,"zHera zEzra zKanan zSabine zzCaptain Rex",1
"Tylus Gregson",0,1,142842,BS,"zBS zzGMY zJolee zzOld Ben, zzHYoda",1
"Tylus Gregson",1,0,83870,Jawas,"Nebit Jawa Engineer, Jawa Scavenger G9, Jawa Dathcha",1
"Tylus Gregson",,,480139,Negotiator,"Negotiator BTL-B Y-wing 3*, Anakin's Eta-2, Rex's ARC-170, Umbaran SF, Ahsoka's SF, Plo's SF, Clone Sergeant's ARC-170",0
"Tylus Gregson",,,302413,Malevolence,"Malevolence Hyena Bomber, Vulture Droid 2*, Sun Fac SF, Soldier SF, Spy SF",0
"Tylus Gregson",,,108311,Mando,"zzThe Mandalorian (Beskar Armor), zDash Rendar, zNest G7, zIG-11 G9, zKuiil",0
"Agent S",,,184385,JMK,"zzzzzzJMK zAhsoka Tano (Snips), zzzCAT zzzzGAS zGK",1
"Agent S",,,193634,LV,"zzzzzzLord Vader, zzPiett zzzMaul zRG zzzVader",1
"Agent S",,,126657,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"Agent S",,,139584,Admiral Raddus,"zzAdmiral Raddus, zCassian zzJyn Scarif Bistan",1
"Agent S",,,144185,SK,"zzEP zzMara Jade, The Emperor's Hand, zzStarkiller zJuhani zVisas",1
"Agent S",,,436862,Profundity,"Profundity Han's MF, Outrider Rebel Y-wing, Cassian's U-wing, Biggs X-wing",1
"Agent S",1,1,170504,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zzThrawn",1
"Agent S",,,185569,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zDooku",1
"Agent S",,,173083,Jabba,"zzzzzzJabba zBoushh (Leia Organa), zSkiff Guard (Lando Calrissian), Krrsantan zBoba",1
"Agent S",1,1,171581,GL Rey,"zzzzzzRey zzzJTR zzBB-8 zRH Poe, zRH Finn",1
"Agent S",1,1,119853,NS,"zzMT zzAV zDaka Zombie Spirit",1
"Agent S",,,614763,Executor,"Executor HT RC Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"Agent S",1,0,151822,CLS,"zzzCLS zHan zzChewbacca zzC-3PO zChewpio",1
"Agent S",,,134658,Grievous Omicron,"zzGG zB2 zB1 zMagnaGuard zDroideka",1
"Agent S",,,541293,Negotiator,"Negotiator BTL-B Y-wing, Anakin's Eta-2, Rex's ARC-170, Umbaran SF, Ahsoka's SF, Plo's SF, Clone Sergeant's ARC-170",1
"Agent S",,,334836,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"Agent S",0,1,115211,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Agent S",,,143812,JKL,"zzJKL zzzJKR zzHYoda zzOld Ben, Aayla",1
"Agent S",1,0,122427,Traya,"zzTraya zzDN zSion Sith Assassin, Sith Empire Trooper",1
"Agent S",,,103940,Mon Mothma,"zzMon Mothma, Wedge Hoth Rebel Scout, Pao Biggs",1
"Agent S",1,0,155524,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"Agent S",0,1,160875,BH,"zzBossk zzJango zzGreef zDengar zzThe Mandalorian",1
"Agent S",1,0,127297,Troopers,"zVeers zStarck Range Trooper, zzGideon zDark Trooper",1
"Agent S",0,1,97246,Phoenix,"Hera Ezra Kanan G9, Zeb G8, zzCaptain Rex",1
"Agent S",,,125599,Bad Batch,"zHunter zEcho zzOmega zTech zWrecker",1
"Agent S",,,126144,Mando,"zzThe Mandalorian (Beskar Armor), zDash Rendar, zNest zIG-11 zKuiil",1
"Agent S",1,0,90225,Jawas,"Nebit Jawa Engineer, Jawa Scavenger, Jawa Dathcha",1
"Agent S",0,1,90413,Qira,"Qira G6, L3-37 zVandor Chewbacca, Mission Zaalbar",0
"Agent S",1,1,109417,Ewoks,"Chirpa Elder Paploo zWicket zLogray",0
"Agent S",,,94022,Iden Troopers,"zIden Versio, zStormtrooper Snowtrooper G8, Magma zDT",0
"Action Jackson",,,191844,JMK,"zzzzzzJMK zAhsoka Tano (Snips), zzzCAT zzzzGAS zGK",1
"Action Jackson",,,124718,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"Action Jackson",,,131107,SK,"zzEP zzMara Jade, The Emperor's Hand, zzStarkiller zJuhani Visas",1
"Action Jackson",1,1,164711,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zThrawn",1
"Action Jackson",1,1,169349,GL Rey,"zzzzzzRey zzzJTR zzR2-D2 Holdo RH Finn",1
"Action Jackson",1,1,119751,NS,"zzMT zzAV zDaka Zombie Spirit",1
"Action Jackson",,,560976,Executor,"Executor HT RC Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"Action Jackson",,,165927,JMLS,"zBS zzzzzzJMLS zWat Tambor, zzJKL zJolee",1
"Action Jackson",1,0,161443,CLS,"zzzCLS zHan zzChewbacca zzC-3PO zChewpio",1
"Action Jackson",0,1,128407,DRMalak,"zzzDR zzHK-47 zBSF zzMalak Sith Empire Trooper",1
"Action Jackson",,,129669,Grievous Omicron,"zzGG zB2 zB1 zMagnaGuard zDroideka",1
"Action Jackson",,,514471,Negotiator,"Negotiator BTL-B Y-wing, Anakin's Eta-2, Rex's ARC-170, Umbaran SF, Ahsoka's SF, Plo's SF, Clone Sergeant's ARC-170",1
"Action Jackson",0,1,115162,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Action Jackson",,,457730,HansMF,"Home One, Han's MF, Rebel Y-wing 6*, Ghost Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"Action Jackson",1,0,124919,Traya,"zzTraya zzDN zSion zDooku zNest",1
"Action Jackson",1,0,135027,Troopers,"zVeers zzPiett zGideon zDark Trooper, Range Trooper",1
"Action Jackson",,,126278,Disintegration,"Aurra Greef Boba zzBossk zThe Mandalorian",1
"Action Jackson",,,118891,Mon Mothma,"zMon Mothma, zCaptain Rex, Wedge Biggs Cara Dune",1
"Action Jackson",1,1,114705,Ewoks,"zChirpa Elder Paploo Wicket zLogray",1
"Action Jackson",1,0,136749,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"Action Jackson",0,1,106743,Phoenix,"Hera zEzra Kanan Zeb Sabine",1
"Action Jackson",,,112267,Maul,"Maul Bo-Katan Canderous Jango zThe Mandalorian (Beskar Armor)",1
"Action Jackson",,,83173,Iden Troopers,"zIden Versio, Stormtrooper G8, Snowtrooper G8, Magma G8, DT",0
"Action Jackson",1,1,51297,Rogue1,"Jyn 6* G8, Chirrut G8, Baze G8, Cassian G8, K-2SO G8",0
"Action Jackson",,,41137,Bad Batch,"Hunter G8, Echo G7, Omega G6, Tech G6, Wrecker G4",0
"Action Jackson",1,0,46069,Jawas,"Nebit G8, Jawa Engineer G8, Jawa Scavenger G6, Jawa G9, Dathcha G6",0
"Jcerillo70",,,197030,JMK,"zzzzzzJMK zAhsoka Tano (Snips), zzzCAT zzzzGAS zGK",1
"Jcerillo70",,,177149,LV,"zzzzzzLord Vader, zzPiett zzzVader zRG zNinth Sister",1
"Jcerillo70",,,119710,Phasma,"zPhasma FOTP FOSFTP zFOST zKylo",1
"Jcerillo70",1,1,163188,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU Thrawn",1
