Player,Ally Code,Current Gear Needed,Team
Amintor,839325347,3,L5 Jabba: Jabba Boushh (Leia Organa) R6 Krrsantan Skiff Guard (Lando Calrissian) R5 Boba
Amintor,839325347,6,L4 Maul: Maul R3 The Mandalorian (Beskar Armor) Bo-Katan Canderous R3 Armorer R3
Amintor,839325347,3,L5 Old Republic: JKR BS R5 Jolee Mission R6 Zaalbar
Amintor,839325347,5,L4 Tuskens: Tusken Chieftain R4 Tusken Raider Tusken Shaman R4 Tusken Warrior R3 URoRRuR'R'R R4
Amintor,839325347,3,L3 Jawas: Nebit R2 Jawa Engineer R2 Jawa Scavenger Dathcha R2 Jawa
DAGGOBILI,786851589,6,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
DAGGOBILI,786851589,1,L1 Old Republic: JKR BS Jolee Mission Zaalbar G11
Wolfenstien,431257189,4,L6 Jabba: Jabba R7 Boushh (Leia Organa) R7 Krrsantan R7 Skiff Guard (Lando Calrissian) R7 Boba
Wolfenstien,431257189,4,L1 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer G8
Wolfenstien,431257189,8,L2 Old Republic: JKR G12 BS Jolee G12 Mission G12 Zaalbar G12
Wolfenstien,431257189,6,L2 Jawas: Nebit Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa
Wolfenstien,431257189,1,L0 Tuskens: Tusken Chieftain Tusken Raider Tusken Shaman Tusken Warrior 3* URoRRuR'R'R
KailonTheWhite,431119991,2,L5 Jabba: Jabba Boushh (Leia Organa) Krrsantan Skiff Guard (Lando Calrissian) R5 Boba
KailonTheWhite,431119991,4,L5 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan R5 Canderous R5 Armorer
KailonTheWhite,431119991,3,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G13
KailonTheWhite,431119991,4,L3 Jawas: Nebit R1 Jawa Engineer Jawa Scavenger Dathcha R1 Jawa
KailonTheWhite,431119991,11,L1 Tuskens: Tusken Chieftain G8 Tusken Raider Tusken Shaman G9 Tusken Warrior G8 URoRRuR'R'R
Frednerk,655585354,2,L2 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer G12
Frednerk,655585354,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Frednerk,655585354,3,L1 BH: Boba Jango Cad The Mandalorian Greedo G9
Frednerk,655585354,6,L1 Jawas: Nebit Jawa Engineer Jawa Scavenger G11 Dathcha G10 Jawa G9
Frednerk,655585354,3,L0 Tuskens: Tusken Chieftain 5* Tusken Raider Tusken Shaman G7 Tusken Warrior G7 3* URoRRuR'R'R G7
Rendash Arend,557291511,2,L1 Old Republic: JKR BS Jolee Mission G11 Zaalbar G11
Rendash Arend,557291511,4,L3 BH: Boba Jango Cad The Mandalorian R1 Embo R1
Rendash Arend,557291511,12,L1 Jawas: Nebit G8 Jawa Engineer G9 Jawa Scavenger G9 Dathcha G10 Jawa
Lars Quell,151487741,5,L3 Old Republic: JKR R2 BS R2 Jolee R2 Mission R1 Zaalbar
Lars Quell,151487741,2,L2 BH: Boba Jango Cad The Mandalorian Greedo G12
Lars Quell,151487741,1,L0 Tuskens: Tusken Chieftain 4* Tusken Raider Tusken Shaman Tusken Warrior 3* URoRRuR'R'R
Lars Quell,151487741,13,L0 Jawas: Nebit G5 Jawa Engineer G5 Jawa Scavenger G3 Dathcha G7 Jawa G7
jaba jones,185773348,6,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
jaba jones,185773348,1,L4 Maul: Maul The Mandalorian (Beskar Armor) R4 Bo-Katan Canderous Armorer
jaba jones,185773348,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
