Player,Offense,Defense,GP,Name,Squad,Viable
"CaptainRecker",,,196242,JMK,"zzzzzzJMK zAhsoka Tano (Snips), zzzCAT zzzzGAS zGK",1
"CaptainRecker",,,127889,Phasma,"zPhasma zFOTP FOSFTP zFOST Kylo",1
"CaptainRecker",1,1,167824,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU Thrawn",1
"CaptainRecker",,,195909,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zzVader",1
"CaptainRecker",1,1,161115,GL Rey,"zzzzzzRey JTR zR2-D2 L3-37 RH Finn",1
"CaptainRecker",,,138924,SK,"zzEP zMara Jade, The Emperor's Hand, zzStarkiller Old Ben, Visas",1
"CaptainRecker",,,538182,Executor,"Executor 6* HT RC Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"CaptainRecker",,,418460,HansMF,"Home One, Han's MF, Rebel Y-wing 6*, Ghost Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"CaptainRecker",1,0,119242,Traya,"zzTraya DN Sion G8, Sith Assassin, Sith Empire Trooper",1
"CaptainRecker",0,1,129508,Grievous-Wat,"zzGG zB2 zB1 MagnaGuard zWat Tambor",1
"CaptainRecker",1,0,139343,Troopers,"zVeers zzPiett zzGideon zDark Trooper, Range Trooper",1
"CaptainRecker",,,125745,Disintegration,"Aurra zGreef Boba Bossk zThe Mandalorian",1
"CaptainRecker",,,118751,Mon Mothma,"Mon Mothma, Biggs zzCaptain Rex, zCara Dune, Wedge",1
"CaptainRecker",1,1,135737,Revan Offense,"zzzJKR zGMY BS Jolee zHYoda",1
"CaptainRecker",1,1,105757,Ewoks,"zChirpa Elder Paploo Wicket Logray",1
"CaptainRecker",1,0,123425,ShaakClones,"zShaak Ti, zRex Echo (501st), zzFives ARC Trooper",1
"CaptainRecker",1,1,94024,Carth,"zCarth Onasi, zMission zZaalbar Juhani Canderous",1
"CaptainRecker",0,1,109612,Phoenix,"Hera Ezra Kanan Zeb zSabine",1
"CaptainRecker",1,1,56015,Rogue1,"Jyn G8, Chirrut G8, Baze G8, K-2SO G8, Cassian G8",1
"CaptainRecker",1,0,133976,CLS,"zzCLS Han Chewbacca C-3PO Chewpio",0
"CaptainRecker",,,498082,Negotiator,"Negotiator BTL-B Y-wing 4*, Anakin's Eta-2, Rex's ARC-170, Umbaran SF, Ahsoka's SF, Plo's SF, Clone Sergeant's ARC-170",0
"CaptainRecker",0,1,108824,Geonosians Omicron,"zGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"CaptainRecker",1,1,102819,NS,"MT AV Daka Zombie Spirit",0
"CaptainRecker",0,1,128248,BH,"Jango IG-88 Fennec Shand, Boushh (Leia Organa), Dengar",0
"CaptainRecker",1,0,136105,zMaul,"Darth Maul, Dooku zSidious zSavage Sith Marauder",0
"CaptainRecker",,,84673,Bad Batch,"zHunter zEcho Omega 6* G8, zTech zWrecker G9",0
"Bizurker",,,174772,JMK,"zzzzzzJMK zAhsoka Tano (Snips), zzzCAT zzzzGAS zGK",1
"Bizurker",,,117883,Phasma,"zPhasma FOTP FOSFTP zFOST Kylo",1
"Bizurker",1,1,161266,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU Thrawn",1
"Bizurker",1,1,170968,GL Rey,"zzzzzzRey zzzJTR zzR2-D2 zRH Poe, zRH Finn",1
"Bizurker",,,158684,Jabba,"zzzzzzJabba zBoushh (Leia Organa), Skiff Guard (Lando Calrissian), Krrsantan Boba",1
"Bizurker",1,1,127426,NS,"zzMT zAV zDaka Zombie Spirit",1
"Bizurker",,,573977,Executor,"Executor HT RC Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"Bizurker",,,168533,JMLS,"zBS zzzzzzJMLS zWat Tambor, zzJKL zJolee",1
"Bizurker",1,0,160638,CLS,"zzzCLS zHan zzChewbacca zzC-3PO zChewpio",1
"Bizurker",0,1,145952,DRMalak,"zzzDR zzHK-47 zBSF zzMalak Sith Empire Trooper",1
"Bizurker",,,132874,Grievous Omicron,"zzGG zB2 zB1 MagnaGuard zDroideka",1
"Bizurker",,,496251,Negotiator,"Negotiator BTL-B Y-wing, Anakin's Eta-2, Rex's ARC-170, Umbaran SF, Ahsoka's SF, Plo's SF, Clone Sergeant's ARC-170",1
"Bizurker",0,1,117072,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Bizurker",,,468087,HansMF,"Home One, Han's MF, Rebel Y-wing, Ghost Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"Bizurker",1,0,122979,Traya,"zzTraya zDN Sion zDooku zzEP",1
"Bizurker",,,122981,Mon Mothma,"zzMon Mothma, Biggs zCaptain Drogan, Wedge Hoth Rebel Scout",1
"Bizurker",1,1,107439,Ewoks,"zChirpa Elder Paploo Wicket Logray",1
"Bizurker",1,0,141982,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"Bizurker",1,1,110156,Carth,"zCarth Onasi, zMission zZaalbar Juhani Canderous",1
"Bizurker",0,1,141429,BH,"zzBossk zGreedo zJango Fennec Shand, Dengar",1
"Bizurker",1,0,138533,Troopers,"zVeers zStarck Scout Trooper, zzPiett zDark Trooper",1
"Bizurker",0,1,113495,Phoenix,"Hera Ezra Kanan Sabine Captain Rex",1
"Bizurker",1,1,68866,Rogue1,"Jyn G8, Chirrut G8, Baze G8, K-2SO G8, Cassian G8",1
"Bizurker",1,0,84286,Jawas,"Nebit Jawa Engineer G9, Jawa Scavenger, Jawa Dathcha",1
"Bizurker",1,0,24643,NestSolo (Counter),"zNest",1
"Bizurker",,,329911,Malevolence,"Malevolence Hyena Bomber 5*, Vulture Droid 6*, Sun Fac SF, Soldier SF, Spy SF",0
"Bizurker",,,65615,Iden Troopers,"Iden Versio, Shoretrooper G8, Snowtrooper G8, Magma G3, DT G9",0
"Bizurker",,,86266,Bad Batch,"zHunter G9, zEcho G9, zzOmega G8, zTech G9, zWrecker G8",0
"Ocin",,,195133,LV,"zzzzzzLord Vader, zzPiett zzzMaul zRG zzzVader",1
"Ocin",,,123354,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"Ocin",1,1,169620,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zzThrawn",1
"Ocin",,,597254,Executor,"Executor HT RC Xanadu Blood, Slave I, IG-2000 Gauntlet Starfighter, Tie Adv",1
"Ocin",0,1,144110,padme,"zzPadme zGK zJKA zAhsoka Tano (Snips), zzzCAT",1
"Ocin",1,0,131844,CLS,"zzzCLS zHan zzChewbacca zC-3PO Chewpio",1
"Ocin",,,111826,Grievous Omicron,"zzGG zB2 zB1 MagnaGuard zDroideka",1
"Ocin",,,297546,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"Ocin",0,1,97022,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Ocin",1,1,154521,GAS,"zzzzGAS zRex Echo (501st), zzFives zARC Trooper",1
"Ocin",1,1,112355,Revan Offense,"zzzJKR GMY BS zJolee HYoda",1
"Ocin",1,1,77280,Ewoks,"zChirpa Elder Paploo Wicket Logray",1
"Ocin",0,1,143918,BH,"zzBossk Boba zZam Dengar zzGreef",1
"Ocin",1,1,90694,Carth,"Carth Onasi, Mission Zaalbar Juhani Canderous",1
"Ocin",1,0,125971,Troopers,"zVeers Starck zIden Versio, zDark Trooper, zGideon",1
"Ocin",0,1,104206,Phoenix,"Hera Ezra Kanan Zeb Sabine",1
"Ocin",1,0,120795,EP (Counter, Rebel),"zzEP Shoretrooper Krennic DT zzWampa",1
"Ocin",1,0,19729,NestSolo (Counter),"zNest",1
"Ocin",,,416772,Negotiator,"Negotiator BTL-B Y-wing, Anakin's Eta-2, Rex's ARC-170, Umbaran SF, Ahsoka's SF, Plo's SF, Clone Sergeant's ARC-170",0
"Ocin",1,1,111750,JTR,"zzJTR R2-D2 BB-8 RH Finn, RH Poe",0
"Ocin",1,0,113267,Traya,"zzTraya DN Sion G7, zBSF zDooku",0
"Ocin",0,1,126330,BH,"zJango zThe Mandalorian, Embo IG-88 Cad",0
"Ocin",1,0,133541,zMaul,"Darth Maul, zzzDR zSidious zSavage Sith Marauder",0
"Hex",,,125346,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"Hex",1,1,169503,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zzThrawn",1
"Hex",0,1,102891,Qira,"zQira zL3-37 zVandor Chewbacca, zMission zZaalbar",1
"Hex",1,1,169206,GL Rey,"zzzzzzRey zzzJTR zzBB-8 zHoldo zRH Finn",1
"Hex",0,1,135695,padme,"zzPadme zGK zJKA zAhsoka Tano (Snips), zzC-3PO",1
"Hex",0,1,113410,DRMalak,"zzzDR zzHK-47 BSF zMalak Sith Marauder",1
"Hex",,,455236,Negotiator,"Negotiator HT Anakin's Eta-2, Umbaran SF, Ahsoka's SF, Clone Sergeant's ARC-170, Jedi Consular's Starfighter, Plo's SF",1
"Hex",0,1,118802,Grievous,"zGG zB2 zB1 Droideka zzT3-M4",1
"Hex",1,1,102728,Revan Offense,"zzzJKR GMY HYoda zJolee Ezra",1
"Hex",1,1,108434,Ewoks,"zChirpa Elder zPaploo Wicket zLogray",1
"Hex",1,1,144649,zEP,"zzEP zzzVader zzTarkin IPD zzMara Jade, The Emperor's Hand",1
"Hex",0,1,119215,BH,"zzJango zBoba Bossk zDengar Cad",1
"Hex",1,0,103805,CLS,"zzzCLS zHan Leia Old Ben, Chewbacca",1
"Hex",0,1,109075,Phoenix,"zHera zKanan zZeb Sabine Chopper",1
"Hex",1,0,16696,SionSolo (Counter),"Sion",1
"Hex",0,1,110634,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"Hex",,,381587,HansMF,"Home One, Han's MF, Biggs X-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",0
"Hex",1,1,104256,NS,"MT AV Daka Zombie Spirit",0
"Hex",1,0,91422,Troopers,"zVeers zzPiett zzGideon G9, Dark Trooper 5* G9, Range Trooper 5* G9",0
"Hex",1,0,94364,ShaakClones,"Shaak Ti, zRex G8, zEcho (501st) G9, Fives Clone Sergeant",0
"Hex",1,1,47393,Rogue1,"Jyn G8, Chirrut G8, Baze 6* G8, K-2SO G8, Cassian G8",0
"Hex",,,106309,Mando,"zzThe Mandalorian (Beskar Armor), zDash Rendar, Nest G5, IG-11 Kuiil",0
"Hex",1,0,70428,Jawas,"Nebit Jawa Engineer G9, Jawa Scavenger G7, Jawa Dathcha G8",0
"Lex Naga",,,428529,Profundity,"Profundity Han's MF, Outrider Rebel Y-wing, Cassian's U-wing, Ghost",1
"Lex Naga",1,1,164803,SL Kylo,"zzzzzSL Kylo, zSith Trooper, zHux zzKRU zzThrawn",1
"Lex Naga",,,184991,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zzzVader",1
"Lex Naga",1,1,170357,GL Rey,"zzzzzzRey zzzJTR zR2-D2 Holdo zRH Finn",1
"Lex Naga",,,164886,Jabba,"zzzzzzJabba zBoushh (Leia Organa), zSkiff Guard (Lando Calrissian), zKrrsantan zBoba",1
"Lex Naga",,,620544,Executor,"Executor HT RC Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"Lex Naga",0,1,136285,padme,"zzPadme zGK zJKA zAhsoka Tano (Snips), zzzCAT",1
"Lex Naga",,,168378,JMLS,"zzzJKR zzJKL zzzzzzJMLS zWat Tambor, zzzzGAS",1
"Lex Naga",1,0,157698,CLS,"zzzCLS zHan zzChewbacca zC-3PO zChewpio",1
"Lex Naga",,,425112,Negotiator,"Negotiator BTL-B Y-wing, Anakin's Eta-2, Rex's ARC-170, Umbaran SF, Ahsoka's SF, Plo's SF, Clone Sergeant's ARC-170",1
"Lex Naga",,,300044,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"Lex Naga",0,1,126188,Grievous,"zzGG zB2 zB1 MagnaGuard zNute",1
"Lex Naga",1,0,128300,Traya,"zzTraya zzDN Sion G9, zzEP Sith Empire Trooper",1
"Lex Naga",,,101910,Mon Mothma,"zzMon Mothma, Bistan Scarif zCara Dune, Hoth Rebel Scout",1
"Lex Naga",1,0,125069,Troopers,"zVeers zzPiett zGideon zDark Trooper, Range Trooper",1
"Lex Naga",1,1,87811,Ewoks,"zChirpa Elder Paploo G9, Wicket Logray G9",1
"Lex Naga",1,0,99459,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zFives Clone Sergeant",1
"Lex Naga",1,1,82004,Carth,"zCarth Onasi, Mission Zaalbar Juhani Canderous",1
"Lex Naga",0,1,144712,BH,"zzBossk zIG-88 zFennec Shand, zDengar Cad",1
"Lex Naga",1,0,129202,zMaul,"zDarth Maul, zSidious zDooku Sith Marauder, Nest",1
"Lex Naga",0,1,103325,Phoenix,"Hera Ezra Kanan Sabine zzCaptain Rex",1
"Lex Naga",1,0,75090,Jawas,"Nebit G8, Jawa Engineer G8, Jawa Scavenger G9, Jawa Dathcha G8",1
"Lex Naga",,,121479,Phasma,"Phasma zFOTP FOSFTP FOST zKylo",0
"Lex Naga",0,1,93570,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"Lex Naga",1,1,69640,NS_Alt,"MT 6* G7, zAV Daka G8, Merrin Zombie G9",0
"Lex Naga",,,81306,Iden Troopers,"zIden Versio, Shoretrooper Snowtrooper G8, Magma G7, DT",0
"Lex Naga",0,1,113792,BH,"Jango Greedo Embo Zam Aurra",0
"Lex Naga",0,1,133363,BS,"BS zGMY zJolee zOld Ben, zHYoda",0
"Nova51",,,180648,JMK,"zzzzzzJMK zAhsoka Tano (Snips), zzzCAT zzzzGAS zGK",1
"Nova51",,,174679,LV,"zzzzzzLord Vader, zzPiett zzzVader zRG zTarkin",1
"Nova51",,,123341,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"Nova51",,,136535,SK,"zzEP zzMara Jade, The Emperor's Hand, zzStarkiller zJuhani Visas",1
"Nova51",1,1,170736,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zzThrawn",1
"Nova51",,,190362,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zDooku",1
"Nova51",,,578171,Executor,"Executor 6* HT RC Xanadu Blood, Slave I, IG-2000 Tie Adv, TIE Reaper",1
"Nova51",1,1,144303,NestSisters,"zzAV zzMT zDaka Zombie zNest",1
"Nova51",1,0,149354,CLS,"zzzCLS zHan zzChewbacca zzC-3PO zChewpio",1
"Nova51",,,131351,Grievous Omicron,"zzGG zB2 zB1 zMagnaGuard zDroideka",1
"Nova51",,,508086,Negotiator,"Negotiator BTL-B Y-wing, Anakin's Eta-2, Rex's ARC-170, Umbaran SF, Ahsoka's SF, Plo's SF, Clone Sergeant's ARC-170",1
"Nova51",,,334528,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"Nova51",0,1,113717,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Nova51",,,495167,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"Nova51",1,0,127906,Traya,"zzTraya zDN zSion Sith Assassin, Sith Empire Trooper",1
"Nova51",,,130666,Disintegration,"zzAurra zzGreef zBoba zzBossk zzThe Mandalorian",1
"Nova51",,,101236,Mon Mothma,"zzMon Mothma, Bistan Biggs Scarif Wedge",1
"Nova51",1,1,153810,Revan Offense,"zzzJKR zzGMY zBS zJolee zzHYoda",1
