Player,Ally Code,Current Gear Needed,Team
ChrisCarter,399125674,4,L3 BH: Boba Jango R1 Cad The Mandalorian R1 Embo
ChrisCarter,399125674,2,L0 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan G7 6* Canderous 3* Armorer G7 5*
Sorry I Die Alot,875369858,6,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
Sorry I Die Alot,875369858,2,L3 Old Republic: JKR BS Jolee Mission R2 Zaalbar R2
Sorry I Die Alot,875369858,5,L1 Jawas: Nebit Jawa Engineer G10 Jawa Scavenger G10 Dathcha G11 Jawa
CC 5576,854419318,7,L0 BH: Boba Jango Cad The Mandalorian Embo G1
LordMetellus,649984373,6,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
LordMetellus,649984373,1,L4 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer R4
LordMetellus,649984373,4,L4 Old Republic: JKR BS Jolee Mission R3 Zaalbar R3
LordMetellus,649984373,8,L2 Tuskens: Tusken Chieftain G12 Tusken Raider G12 Tusken Shaman G12 Tusken Warrior G12 URoRRuR'R'R
LordMetellus,649984373,8,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa
T boy 3,259354979,2,L2 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous G12 Armorer
T boy 3,259354979,3,L1 Old Republic: JKR BS Jolee Mission G11 Zaalbar G10
T boy 3,259354979,6,L5 BH: Boba Jango Cad R5 The Mandalorian R5 Embo R5
T boy 3,259354979,6,L1 Tuskens: Tusken Chieftain G9 5* Tusken Raider Tusken Shaman G11 Tusken Warrior G10 5* URoRRuR'R'R
Bizurker,856972599,6,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
Bizurker,856972599,3,L3 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous R1 Armorer R2
Bizurker,856972599,3,L3 Old Republic: JKR BS Jolee Mission R2 Zaalbar R1
Bizurker,856972599,5,L1 Jawas: Nebit Jawa Engineer G9 Jawa Scavenger G11 Dathcha G11 Jawa
CT 7567,349191421,2,L0 BH: Boba Jango Cad The Mandalorian Embo G6
FedeRox,753788473,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
Ziggs,355757928,1,L0 Old Republic: JKR BS Jolee Mission Zaalbar G7
BellaTrixter,368433349,1,L3 Old Republic: JKR BS Jolee Mission Zaalbar R2
BellaTrixter,368433349,4,L2 BH: Boba Jango Cad The Mandalorian G12 Greedo G12
BellaTrixter,368433349,4,L1 Jawas: Nebit G9 Jawa Engineer Jawa Scavenger G11 Dathcha Jawa
MINI DarthSmit,928261287,4,L6 Maul: Maul The Mandalorian (Beskar Armor) R7 Bo-Katan R7 Canderous R7 Armorer R7
MINI DarthSmit,928261287,3,L1 Old Republic: JKR BS G10 Jolee Mission Zaalbar G11
Baldwin3125,194743988,4,L1 Maul: Maul The Mandalorian (Beskar Armor) G8 Bo-Katan Canderous Armorer
Baldwin3125,194743988,3,L1 Old Republic: JKR BS Jolee Mission G11 Zaalbar G10
Baldwin3125,194743988,5,L1 BH: Boba Jango Cad The Mandalorian G8 Greedo G11
Sam,218527368,4,L1 BH: Boba Jango Cad The Mandalorian Greedo G8 5*
Sam,218527368,1,L0 Old Republic: JKR BS Jolee Mission G7 Zaalbar
mystic kai,895242639,1,L1 Old Republic: JKR BS Jolee Mission G11 Zaalbar
mystic kai,895242639,4,L1 BH: Boba Jango Cad The Mandalorian G8 Embo
mystic kai,895242639,2,L0 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer G6 5*
Agent47,587393944,1,L0 Old Republic: JKR BS Jolee Mission Zaalbar G7
Mortus,647791474,2,L5 Jabba: Jabba Boushh (Leia Organa) Krrsantan Skiff Guard (Lando Calrissian) R5 Boba
Mortus,647791474,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Mortus,647791474,1,L0 Tuskens: Tusken Chieftain 3* Tusken Raider Tusken Shaman Tusken Warrior 3* URoRRuR'R'R
MrsCrow,644614815,1,L0 BH: Boba Jango G7 Cad The Mandalorian Greedo
Greg,468297123,7,L1 Maul: Maul G9 Sabine Bo-Katan Canderous Armorer G8
Greg,468297123,3,L1 Old Republic: JKR BS Jolee G11 Mission G11 Zaalbar G11
Greg,468297123,2,L0 BH: Boba Jango Cad The Mandalorian Greedo G6
AndySkywalker,347134145,1,L2 Maul: Maul Sabine Bo-Katan Canderous G13 Armorer
AndySkywalker,347134145,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
AndySkywalker,347134145,6,L5 BH: Boba Jango Cad R5 The Mandalorian R5 Embo R5
AndySkywalker,347134145,10,L3 Jawas: Nebit R1 Jawa Engineer R1 Jawa Scavenger R1 Dathcha R1 Jawa R1
Dakaf Fyrewalker,319311646,0,L6 Jabba: Jabba Boushh (Leia Organa) Krrsantan Skiff Guard (Lando Calrissian) Boba
Dakaf Fyrewalker,319311646,1,L6 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous R7 Armorer
Dakaf Fyrewalker,319311646,2,L5 Old Republic: JKR BS Jolee Mission R5 Zaalbar
Dakaf Fyrewalker,319311646,5,L6 Tuskens: Tusken Chieftain R7 Tusken Raider R7 Tusken Shaman R7 Tusken Warrior R7 URoRRuR'R'R R7
Dakaf Fyrewalker,319311646,5,L6 Jawas: Nebit R7 Jawa Engineer R7 Jawa Scavenger R7 Dathcha R7 Jawa R7
Plo Koons Doom Platoon,685768885,3,L6 Jabba: Jabba Boushh (Leia Organa) R7 Krrsantan R7 Skiff Guard (Lando Calrissian) R7 Boba
Plo Koons Doom Platoon,685768885,4,L5 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan R5 Canderous Armorer R5
Plo Koons Doom Platoon,685768885,1,L4 Old Republic: JKR BS Jolee Mission R4 Zaalbar
Plo Koons Doom Platoon,685768885,10,L5 Tuskens: Tusken Chieftain R5 Tusken Raider R5 Tusken Shaman R5 Tusken Warrior R5 URoRRuR'R'R R5
Plo Koons Doom Platoon,685768885,2,L4 Jawas: Nebit Jawa Engineer Jawa Scavenger Dathcha Jawa R3
Force Wielding Caveman,121617387,6,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
Force Wielding Caveman,121617387,4,L2 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous G12 Armorer G12
Force Wielding Caveman,121617387,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Force Wielding Caveman,121617387,2,L2 Tuskens: Tusken Chieftain G12 Tusken Raider Tusken Shaman Tusken Warrior URoRRuR'R'R
Force Wielding Caveman,121617387,8,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa
Da bank boi123,533489516,7,L1 Old Republic: JKR BS Jolee Mission G9 Zaalbar G8
Da bank boi123,533489516,4,L2 BH: Boba G12 Jango Cad The Mandalorian Greedo G12
Nall1986,557293475,6,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
Nall1986,557293475,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Nall1986,557293475,16,L1 Jawas: Nebit G8 Jawa Engineer G8 Jawa Scavenger G8 Dathcha G8 Jawa
Nall1986,557293475,1,L0 Tuskens: Tusken Chieftain 3* Tusken Raider Tusken Shaman Tusken Warrior 3* URoRRuR'R'R
CC 2224,455353329,7,L0 BH: Boba Jango Cad The Mandalorian Embo G1
MINI PhantomSilky,896689927,4,L1 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer G8
MINI PhantomSilky,896689927,2,L1 Old Republic: JKR BS Jolee Mission G11 Zaalbar G11
MINI PhantomSilky,896689927,1,L1 BH: Boba Jango Cad The Mandalorian Embo G11 6*
Levka Fae,613883238,4,L1 Old Republic: JKR BS Jolee Mission G8 Zaalbar
Levka Fae,613883238,3,L0 BH: Boba Jango Cad The Mandalorian Greedo G5
Levka Fae,613883238,6,L0 Tuskens: Tusken Chieftain 3* Tusken Raider G7 Tusken Shaman Tusken Warrior G6 3* URoRRuR'R'R G5 5*
Levka Fae,613883238,12,L0 Jawas: Nebit G6 Jawa Engineer G4 Jawa Scavenger G5 Dathcha G6 Jawa G7
Ocin,816683245,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
Ocin,816683245,2,L2 BH: Boba Jango Cad The Mandalorian G12 Embo
Ocin,816683245,3,L0 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan G5 Canderous Armorer
D Money,154714722,4,L1 Maul: Maul Sabine Bo-Katan Canderous Armorer G8
D Money,154714722,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
D Money,154714722,4,L1 BH: Boba Jango Cad The Mandalorian G8 Embo
D Money,154714722,10,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa G12
D Money,154714722,6,L1 Tuskens: Tusken Chieftain G9 Tusken Raider Tusken Shaman Tusken Warrior G9 URoRRuR'R'R
Nova51,713489383,2,L2 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous G12 Armorer
Nova51,713489383,4,L1 Old Republic: JKR BS Jolee Mission G10 Zaalbar G10
Nova51,713489383,2,L2 BH: Boba Jango Cad The Mandalorian G12 Embo
Nova51,713489383,8,L4 Tuskens: Tusken Chieftain R3 Tusken Raider Tusken Shaman R3 Tusken Warrior R3 URoRRuR'R'R R3
Nova51,713489383,7,L1 Jawas: Nebit G10 Jawa Engineer G10 Jawa Scavenger G11 Dathcha G10 Jawa
CaptainRecker,664645297,2,L2 Maul: Maul Sabine Bo-Katan Canderous G12 Armorer
CaptainRecker,664645297,5,L1 Old Republic: JKR BS Jolee G11 Mission G10 Zaalbar G10
CaptainRecker,664645297,4,L1 BH: Boba Jango Cad The Mandalorian Greedo G8
Mast3r Mini,128286681,2,L2 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer G12
Mast3r Mini,128286681,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Mast3r Mini,128286681,2,L4 BH: Boba Jango Cad The Mandalorian R3 Embo
Mast3r Mini,128286681,12,L1 Jawas: Nebit G8 Jawa Engineer G11 Jawa Scavenger G9 Dathcha G10 Jawa G10
XavierMark,494328182,3,L6 Jabba: Jabba Boushh (Leia Organa) R7 Krrsantan R7 Skiff Guard (Lando Calrissian) R7 Boba
XavierMark,494328182,2,L2 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous G12 Armorer
XavierMark,494328182,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
XavierMark,494328182,1,L0 Tuskens: Tusken Chieftain 5* Tusken Raider Tusken Shaman Tusken Warrior 4* URoRRuR'R'R
Lex Naga,744987494,6,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
Lex Naga,744987494,5,L1 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous G10 Armorer G9
