Player,Ally Code,Current Gear Needed,Team
Connor,287586656,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
Connor,287586656,4,L1 BH: Boba G11 Jango Cad The Mandalorian Greedo G9
Connor,287586656,32,L0 Jawas: Nebit G1 Jawa Engineer G4 Jawa Scavenger G1 Dathcha G1 Jawa G1
SilentStorm,777696984,4,L1 BH: Boba Jango Cad The Mandalorian Greedo G8 5*
xGhostCaliberx,855417377,2,L5 Jabba: Jabba Boushh (Leia Organa) Krrsantan Skiff Guard (Lando Calrissian) R5 Boba
xGhostCaliberx,855417377,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
xGhostCaliberx,855417377,7,L0 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer G1
Mo Yin,524533215,4,L2 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous G12 Armorer G12
Mo Yin,524533215,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Mo Yin,524533215,4,L1 BH: Boba Jango Cad The Mandalorian G8 Embo
DeputyDan,719787543,3,L3 Maul: Maul The Mandalorian (Beskar Armor) R2 Bo-Katan Canderous R2 Armorer R2
DeputyDan,719787543,4,L1 Old Republic: JKR BS Jolee Mission G10 Zaalbar G10
DeputyDan,719787543,2,L2 BH: Boba Jango Cad The Mandalorian Greedo G12
DeputyDan,719787543,3,L0 Jawas: Nebit G7 Jawa Engineer Jawa Scavenger G7 Dathcha G7 Jawa
DeputyDan,719787543,2,L0 Tuskens: Tusken Chieftain 3* Tusken Raider G7 Tusken Shaman G7 Tusken Warrior 4* URoRRuR'R'R
KoninginKonan,968292886,3,L5 Jabba: Jabba Boushh (Leia Organa) R6 Krrsantan Skiff Guard (Lando Calrissian) R5 Boba
KoninginKonan,968292886,6,L1 Maul: Maul G9 The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer G9 6*
KoninginKonan,968292886,4,L3 Old Republic: JKR BS Jolee Mission R1 Zaalbar R1
KoninginKonan,968292886,11,L1 Jawas: Nebit G8 Jawa Engineer G9 Jawa Scavenger G8 Dathcha Jawa
KoninginKonan,968292886,1,L0 Tuskens: Tusken Chieftain 4* Tusken Raider Tusken Shaman Tusken Warrior 4* URoRRuR'R'R
Rellik,484158711,5,L2 Old Republic: JKR BS Jolee G13 Mission G12 Zaalbar G12
Rellik,484158711,2,L1 BH: Boba Jango Cad The Mandalorian G10 Greedo
Rellik,484158711,8,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa
Rellik,484158711,4,L1 Tuskens: Tusken Chieftain G10 5* Tusken Raider Tusken Shaman Tusken Warrior G10 URoRRuR'R'R
Dyn Jaren,217788381,1,L1 Old Republic: JKR BS Jolee Mission G11 Zaalbar
Dyn Jaren,217788381,5,L1 BH: Boba Jango G11 Cad The Mandalorian Greedo G8
oogway,736683126,6,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
oogway,736683126,4,L5 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan R5 Canderous Armorer R5
oogway,736683126,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
oogway,736683126,8,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa
MrPopTart,324522519,6,L2 Old Republic: JKR BS G12 Jolee Mission G12 Zaalbar G12
MrPopTart,324522519,2,L2 BH: Boba Jango G12 Cad The Mandalorian Greedo
MrPopTart,324522519,3,L1 Jawas: Nebit G11 Jawa Engineer G11 Jawa Scavenger G11 Dathcha Jawa
MrPopTart,324522519,1,L0 Tuskens: Tusken Chieftain 3* Tusken Raider Tusken Shaman Tusken Warrior 3* URoRRuR'R'R
MasterMiller,851324396,4,L1 Maul: Maul Sabine Bo-Katan Canderous Armorer G8
MasterMiller,851324396,1,L1 Old Republic: JKR BS Jolee Mission G11 Zaalbar
MasterMiller,851324396,3,L2 BH: Boba G13 Jango Cad The Mandalorian Greedo G12
MasterMiller,851324396,4,L1 Jawas: Nebit G11 Jawa Engineer G11 Jawa Scavenger G11 Dathcha G11 Jawa
Vel'Train,455642849,6,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
Vel'Train,455642849,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
Vel'Train,455642849,1,L0 Tuskens: Tusken Chieftain 3* Tusken Raider Tusken Shaman Tusken Warrior URoRRuR'R'R
Vel'Train,455642849,10,L0 Jawas: Nebit G5 Jawa Engineer G4 Jawa Scavenger G7 Dathcha G6 Jawa
Orion,951862265,3,L6 Jabba: Jabba Boushh (Leia Organa) R7 Krrsantan R7 Skiff Guard (Lando Calrissian) R7 Boba
Orion,951862265,2,L2 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer G12
Orion,951862265,6,L2 Old Republic: JKR BS Jolee G12 Mission G12 Zaalbar G12
Orion,951862265,4,L2 Tuskens: Tusken Chieftain G12 Tusken Raider Tusken Shaman Tusken Warrior G12 URoRRuR'R'R
Orion,951862265,8,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa
Pvaulter175,182511842,6,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
Pvaulter175,182511842,2,L2 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous G12 Armorer
Pvaulter175,182511842,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Pvaulter175,182511842,3,L1 Jawas: Nebit G11 Jawa Engineer G11 Jawa Scavenger Dathcha G11 Jawa
Bearded One,693357628,6,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
Bearded One,693357628,4,L1 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer G8
Bearded One,693357628,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Bearded One,693357628,8,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa
Bearded One,693357628,7,L1 Tuskens: Tusken Chieftain G9 Tusken Raider G11 Tusken Shaman Tusken Warrior G9 URoRRuR'R'R
Adam,414961555,6,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
Adam,414961555,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
R2D2,889324759,4,L2 Maul: Maul Sabine G12 Bo-Katan Canderous G12 Armorer
R2D2,889324759,2,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar
R2D2,889324759,4,L2 BH: Boba Jango Cad The Mandalorian G12 Embo G12
R2D2,889324759,10,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa G12
