Player,Ally Code,Current Gear Needed,Team
Han71,578739689,2,L5 Jabba: Jabba Boushh (Leia Organa) Krrsantan Skiff Guard (Lando Calrissian) R5 Boba
Han71,578739689,5,L4 Old Republic: JKR BS R3 Jolee R4 Mission R3 Zaalbar
Han71,578739689,1,L0 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer G7 6*
Han71,578739689,3,L0 Jawas: Nebit Jawa Engineer G7 Jawa Scavenger G7 Dathcha G7 Jawa
Han71,578739689,4,L0 Tuskens: Tusken Chieftain G7 Tusken Raider G7 Tusken Shaman G7 Tusken Warrior G7 3* URoRRuR'R'R
Baron88,599545491,2,L5 Jabba: Jabba Boushh (Leia Organa) Krrsantan Skiff Guard (Lando Calrissian) R5 Boba
Baron88,599545491,2,L2 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous G12 Armorer
Baron88,599545491,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Sion Helkar,717467744,1,L4 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer R4
Sion Helkar,717467744,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Sion Helkar,717467744,6,L2 BH: Boba G12 Jango Cad The Mandalorian G12 Embo G12
Sion Helkar,717467744,10,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa G12
Shaquille Oatmeal,886551721,4,L1 BH: Boba Jango Cad The Mandalorian G8 Greedo
Shaquille Oatmeal,886551721,1,L0 Jawas: Nebit Jawa Engineer 6* Jawa Scavenger G7 Dathcha Jawa 5*
Shaquille Oatmeal,886551721,1,L0 Tuskens: Tusken Chieftain 3* Tusken Raider Tusken Shaman Tusken Warrior 3* URoRRuR'R'R
Hoffinator,648332285,2,L4 Maul: Maul The Mandalorian (Beskar Armor) R4 Bo-Katan Canderous R4 Armorer
Hoffinator,648332285,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Hoffinator,648332285,3,L1 BH: Boba Jango Cad The Mandalorian Greedo G9
Phillip A,734488427,4,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan Skiff Guard (Lando Calrissian) R5 Boba
Phillip A,734488427,4,L1 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer G8
Phillip A,734488427,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Phillip A,734488427,5,L0 Tuskens: Tusken Chieftain 4* Tusken Raider Tusken Shaman G4 Tusken Warrior G7 URoRRuR'R'R
Tar Chasz,451387452,6,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
Tar Chasz,451387452,8,L1 Maul: Maul G9 Sabine G11 Bo-Katan Canderous Armorer G8
Tar Chasz,451387452,2,L1 Old Republic: JKR BS Jolee Mission G11 Zaalbar G11
Tar Chasz,451387452,3,L0 Jawas: Nebit Jawa Engineer G7 Jawa Scavenger G7 Dathcha G7 Jawa
Tar Chasz,451387452,3,L0 Tuskens: Tusken Chieftain G7 Tusken Raider G7 Tusken Shaman Tusken Warrior G7 URoRRuR'R'R
DarkestDrizzt,525758127,6,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
DarkestDrizzt,525758127,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
DarkestDrizzt,525758127,8,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa
DarkestDrizzt,525758127,6,L0 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan G2 6* Canderous Armorer 5*
DarkestDrizzt,525758127,1,L0 Tuskens: Tusken Chieftain G7 4* Tusken Raider Tusken Shaman Tusken Warrior URoRRuR'R'R
DeeNix,398571755,2,L5 Jabba: Jabba Boushh (Leia Organa) Krrsantan Skiff Guard (Lando Calrissian) R5 Boba
DeeNix,398571755,6,L5 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan R5 Canderous R5 Armorer R5
DeeNix,398571755,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
DeeNix,398571755,6,L1 Tuskens: Tusken Chieftain G9 Tusken Raider Tusken Shaman Tusken Warrior G9 URoRRuR'R'R
DeeNix,398571755,7,L1 Jawas: Nebit G11 Jawa Engineer G10 Jawa Scavenger G10 Dathcha G10 Jawa
BTalon,598466445,5,L2 Old Republic: JKR BS G13 Jolee Mission G12 Zaalbar G12
BTalon,598466445,1,L1 BH: Boba Jango Cad G11 The Mandalorian Embo
BTalon,598466445,4,L2 Tuskens: Tusken Chieftain G13 Tusken Raider Tusken Shaman G13 Tusken Warrior G13 URoRRuR'R'R G13
BTalon,598466445,16,L0 Jawas: Nebit G7 Jawa Engineer G4 Jawa Scavenger G4 Dathcha G4 Jawa G5
GravelSK,496916323,1,L1 Maul: Maul The Mandalorian (Beskar Armor) G11 Bo-Katan Canderous Armorer
GravelSK,496916323,1,L1 Old Republic: JKR BS Jolee Mission G11 Zaalbar
GravelSK,496916323,1,L1 BH: Boba Jango Cad The Mandalorian G11 Embo
GravelSK,496916323,2,L2 Jawas: Nebit Jawa Engineer Jawa Scavenger Dathcha G12 Jawa
GravelSK,496916323,1,L0 Tuskens: Tusken Chieftain Tusken Raider Tusken Shaman Tusken Warrior 3* URoRRuR'R'R
High Ground,922557416,6,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
High Ground,922557416,6,L1 Maul: Maul Sabine G10 Bo-Katan Canderous Armorer G8 6*
High Ground,922557416,2,L1 Old Republic: JKR BS Jolee Mission G11 Zaalbar G11
videoturtle6969,251231153,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
Bastion,519312524,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
Bastion,519312524,4,L1 BH: Boba Jango Cad The Mandalorian G8 6* Greedo
Bastion,519312524,8,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa
Bastion,519312524,3,L0 Maul: Maul G5 Sabine Bo-Katan Canderous Armorer 5*
Bastion,519312524,1,L0 Tuskens: Tusken Chieftain 4* Tusken Raider Tusken Shaman Tusken Warrior URoRRuR'R'R
Atlas,915344752,3,L6 Jabba: Jabba Boushh (Leia Organa) R7 Krrsantan R7 Skiff Guard (Lando Calrissian) R7 Boba
Atlas,915344752,2,L4 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer R3
Atlas,915344752,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
OdaYukimura,531636458,10,L2 Old Republic: JKR G12 BS G12 Jolee G12 Mission G12 Zaalbar G12
Kan Tango,139262634,2,L2 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous G12 Armorer
Kan Tango,139262634,6,L2 Old Republic: JKR BS Jolee G12 Mission G12 Zaalbar G12
Kan Tango,139262634,2,L2 BH: Boba Jango Cad The Mandalorian Greedo G12
Kan Tango,139262634,15,L1 Tuskens: Tusken Chieftain G8 Tusken Raider G9 Tusken Shaman G10 Tusken Warrior G8 URoRRuR'R'R G10
Kan Tango,139262634,1,L0 Jawas: Nebit G7 Jawa Engineer Jawa Scavenger Dathcha Jawa
EmperorCrosby,657899275,6,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
EmperorCrosby,657899275,11,L0 Jawas: Nebit Jawa Engineer G3 Jawa Scavenger G5 Dathcha G5 Jawa
x10na,186813679,8,L1 Old Republic: JKR BS G10 Jolee G10 Mission G10 Zaalbar G10
x10na,186813679,4,L0 BH: Boba Jango Cad The Mandalorian Greedo G4
Sidrial,348549185,5,L1 Maul: Maul G10 The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer G9 5*
Sidrial,348549185,3,L1 Old Republic: JKR BS Jolee Mission G11 Zaalbar G10
Sidrial,348549185,8,L1 BH: Boba Jango Cad The Mandalorian G8 Greedo G8
Sidrial,348549185,20,L1 Jawas: Nebit G8 6* Jawa Engineer G8 6* Jawa Scavenger G8 6* Dathcha G8 6* Jawa G8 6*
Sidrial,348549185,1,L0 Tuskens: Tusken Chieftain 3* Tusken Raider 6* Tusken Shaman 6* Tusken Warrior G7 3* URoRRuR'R'R 6*
Nahdar Vebb,526825817,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Nahdar Vebb,526825817,5,L1 BH: Boba Jango Cad The Mandalorian G8 Greedo G11
Nahdar Vebb,526825817,17,L1 Jawas: Nebit G8 Jawa Engineer G9 Jawa Scavenger G8 Dathcha G9 Jawa G9
Eduardo Cadav,993371546,1,L1 BH: Boba Jango Cad The Mandalorian G11 Embo
Eduardo Cadav,993371546,10,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa G12
Eduardo Cadav,993371546,1,L0 Tuskens: Tusken Chieftain 3* Tusken Raider Tusken Shaman Tusken Warrior 3* URoRRuR'R'R 6*
Mr Glass,378528143,6,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
Mr Glass,378528143,2,L2 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer G12
