Player,Ally Code,Current Gear Needed,Team
Dranty,156758828,2,L5 Jabba: Jabba Boushh (Leia Organa) Krrsantan Skiff Guard (Lando Calrissian) R5 Boba
Dranty,156758828,8,L5 Maul: Maul R5 The Mandalorian (Beskar Armor) Bo-Katan R5 Canderous R5 Armorer R5
Dranty,156758828,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Dranty,156758828,13,L0 Tuskens: Tusken Chieftain G6 5* Tusken Raider G4 Tusken Shaman G4 Tusken Warrior G5 3* URoRRuR'R'R
atlasz,569717448,8,L4 Maul: Maul The Mandalorian (Beskar Armor) R3 Bo-Katan R3 Canderous R3 Armorer R3
atlasz,569717448,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
atlasz,569717448,4,L1 BH: Boba Jango Cad The Mandalorian Greedo G8
atlasz,569717448,2,L0 Tuskens: Tusken Chieftain 3* Tusken Raider Tusken Shaman Tusken Warrior G7 3* URoRRuR'R'R G7
Egon,642117176,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Egon,642117176,2,L1 BH: Boba Jango Cad The Mandalorian Greedo G10
Derenian,613988544,3,L1 Old Republic: JKR BS G11 Jolee G11 Mission G11 Zaalbar
Derenian,613988544,8,L1 BH: Boba Jango G11 Cad G11 The Mandalorian G10 Greedo G8
Derenian,613988544,14,L1 Jawas: Nebit G9 Jawa Engineer G10 Jawa Scavenger G9 Dathcha G9 Jawa G9
Derenian,613988544,1,L0 Tuskens: Tusken Chieftain 3* Tusken Raider Tusken Shaman Tusken Warrior 3* URoRRuR'R'R 4*
SLUG BOT,644216513,4,L1 Old Republic: JKR BS G11 Jolee G11 Mission G11 Zaalbar G11
SLUG BOT,644216513,2,L0 BH: Boba Jango G6 Cad The Mandalorian Greedo
phillipmonseu,789863213,3,L4 Maul: Maul The Mandalorian (Beskar Armor) R4 Bo-Katan R4 Canderous Armorer R4
phillipmonseu,789863213,1,L1 Old Republic: JKR BS G11 Jolee Mission Zaalbar
phillipmonseu,789863213,2,L1 BH: Boba Jango Cad G11 The Mandalorian Greedo G11
phillipmonseu,789863213,1,L0 Jawas: Nebit Jawa Engineer Jawa Scavenger G7 Dathcha Jawa
Butter man,893927725,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
Butter man,893927725,4,L1 BH: Boba Jango Cad The Mandalorian Greedo G8
MurazorsHand,384886172,10,L1 Maul: Maul G10 Sabine G8 6* Bo-Katan G8 Canderous Armorer
MurazorsHand,384886172,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
MurazorsHand,384886172,3,L1 BH: Boba Jango G9 Cad The Mandalorian Greedo
MurazorsHand,384886172,7,L1 Tuskens: Tusken Chieftain G9 5* Tusken Raider G11 Tusken Shaman Tusken Warrior G10 5* URoRRuR'R'R G11
MurazorsHand,384886172,21,L0 Jawas: Nebit G5 Jawa Engineer G3 Jawa Scavenger G1 Dathcha G4 Jawa G6
Masta Tgray,927877699,4,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan Skiff Guard (Lando Calrissian) R5 Boba
Masta Tgray,927877699,6,L2 Maul: Maul G12 The Mandalorian (Beskar Armor) Bo-Katan Canderous G12 Armorer G12
Masta Tgray,927877699,6,L2 Old Republic: JKR BS Jolee G12 Mission G12 Zaalbar G12
Masta Tgray,927877699,10,L1 Jawas: Nebit G9 Jawa Engineer G10 Jawa Scavenger G10 Dathcha G9 Jawa
Masta Tgray,927877699,1,L0 Tuskens: Tusken Chieftain Tusken Raider Tusken Shaman Tusken Warrior 3* URoRRuR'R'R
Ussoshi,428318741,6,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
Ussoshi,428318741,4,L1 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer G8
Ussoshi,428318741,2,L1 Old Republic: JKR BS Jolee Mission G11 Zaalbar G11
Ussoshi,428318741,4,L0 Tuskens: Tusken Chieftain 3* Tusken Raider G6 Tusken Shaman G7 Tusken Warrior G7 3* URoRRuR'R'R
LegendsShouldBCannon,964741322,3,L0 Old Republic: JKR BS Jolee Mission G6 Zaalbar G7
Tyron Brandt,467387797,4,L1 BH: Boba Jango Cad The Mandalorian Greedo G8
Tyron Brandt,467387797,1,L0 Old Republic: JKR BS Jolee Mission G7 Zaalbar
Madmartigan813,598483432,3,L1 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer G9
Madmartigan813,598483432,6,L2 Old Republic: JKR BS Jolee G12 Mission G12 Zaalbar G12
Madmartigan813,598483432,2,L1 BH: Boba Jango Cad The Mandalorian Embo G10
Madmartigan813,598483432,16,L1 Jawas: Nebit G10 Jawa Engineer G8 Jawa Scavenger G8 Dathcha G9 Jawa G9
Madmartigan813,598483432,4,L0 Tuskens: Tusken Chieftain G7 3* Tusken Raider G7 Tusken Shaman Tusken Warrior G7 3* URoRRuR'R'R G7 5*
Jorir Orilin,926977164,0,L6 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer
Jorir Orilin,926977164,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
Jorir Orilin,926977164,4,L2 BH: Boba Jango Cad G12 The Mandalorian Embo G12
Jorir Orilin,926977164,10,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa G12
