Player,Ally Code,Current Gear Needed,Team
Diablo1992,591936283,6,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
Diablo1992,591936283,1,L1 Old Republic: JKR BS Jolee Mission G11 Zaalbar
Dark Roaster,711298625,2,L2 Jabba: Jabba G12 Boushh (Leia Organa) Krrsantan Skiff Guard (Lando Calrissian) Boba
Dark Roaster,711298625,5,L1 Maul: Maul G10 Sabine Bo-Katan Canderous Armorer G9
Dark Roaster,711298625,8,L2 Old Republic: JKR G12 BS Jolee G12 Mission G12 Zaalbar G12
Dark Roaster,711298625,8,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa
Dark Roaster,711298625,1,L0 Tuskens: Tusken Chieftain 5* Tusken Raider G7 Tusken Shaman Tusken Warrior 3* URoRRuR'R'R
Rockinjalapeno,685743949,6,L2 Old Republic: JKR BS G12 Jolee Mission G12 Zaalbar G12
Rockinjalapeno,685743949,4,L1 BH: Boba Jango Cad The Mandalorian G8 Embo
Rockinjalapeno,685743949,10,L0 Jawas: Nebit Jawa Engineer G6 Jawa Scavenger G5 Dathcha G7 Jawa G4 6*
GhostHunterGal,413434742,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
GhostHunterGal,413434742,1,L1 BH: Boba Jango Cad The Mandalorian Greedo G11
GhostHunterGal,413434742,10,L1 Jawas: Nebit G8 Jawa Engineer G11 Jawa Scavenger G11 Dathcha G9 Jawa G11
Jinx Ironbird,819146512,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Jinx Ironbird,819146512,2,L2 BH: Boba Jango Cad The Mandalorian Embo G12
Jinx Ironbird,819146512,6,L2 Jawas: Nebit Jawa Engineer G12 Jawa Scavenger G12 Dathcha Jawa G12
Jinx Ironbird,819146512,1,L0 Tuskens: Tusken Chieftain 4* Tusken Raider Tusken Shaman Tusken Warrior 4* URoRRuR'R'R
Deez,767515532,6,L2 Old Republic: JKR BS Jolee G12 Mission G12 Zaalbar G12
Deez,767515532,4,L1 BH: Boba Jango Cad The Mandalorian Greedo G8
Deez,767515532,6,L1 Jawas: Nebit Jawa Engineer G11 Jawa Scavenger G11 Dathcha G10 Jawa G10
yellow hawk,324953148,6,L2 Old Republic: JKR BS Jolee G12 Mission G12 Zaalbar G12
yellow hawk,324953148,4,L2 BH: Boba Jango Cad G12 The Mandalorian Embo G12
yellow hawk,324953148,1,L0 Jawas: Nebit Jawa Engineer Jawa Scavenger Dathcha Jawa G7
Ash Williams,872711542,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Ash Williams,872711542,4,L2 BH: Boba G12 Jango Cad The Mandalorian G12 Embo
Ash Williams,872711542,5,L2 Jawas: Nebit G13 Jawa Engineer G13 Jawa Scavenger G13 Dathcha G13 Jawa G13
G3ntl3 Gunn3r,752376573,1,L1 Old Republic: JKR BS Jolee G11 Mission Zaalbar
G3ntl3 Gunn3r,752376573,3,L0 BH: Boba Jango Cad The Mandalorian Greedo G5
Garrett Jones,198479762,4,L1 Old Republic: JKR BS Jolee Mission G10 Zaalbar G10
Garrett Jones,198479762,2,L0 BH: Boba Jango Cad The Mandalorian 6* Greedo G6
Lightbringer,736368161,1,L1 Old Republic: JKR BS Jolee Mission G11 Zaalbar
Lightbringer,736368161,4,L1 BH: Boba Jango Cad The Mandalorian Greedo G8
Mr Magnum,869364294,3,L0 BH: Boba Jango Cad The Mandalorian Greedo G5
Battlemaster,669996862,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Battlemaster,669996862,4,L1 BH: Boba Jango Cad The Mandalorian Greedo G8
MrYoi,112715243,2,L0 Old Republic: JKR BS Jolee Mission G7 Zaalbar G7
Zor Prime,729973374,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Zor Prime,729973374,2,L2 BH: Boba Jango Cad The Mandalorian Greedo G12
Zor Prime,729973374,1,L0 Jawas: Nebit Jawa Engineer Jawa Scavenger Dathcha Jawa G7
Mordecai,687647578,5,L1 Old Republic: JKR BS Jolee Mission G11 Zaalbar G8
Mordecai,687647578,3,L1 BH: Boba Jango Cad The Mandalorian Greedo G9
Mordecai,687647578,5,L1 Jawas: Nebit G11 Jawa Engineer G11 Jawa Scavenger G11 Dathcha G11 Jawa G11 6*
Tay Gundoo,881533932,3,L1 Old Republic: JKR BS Jolee Mission Zaalbar G9
Tay Gundoo,881533932,2,L2 BH: Boba Jango Cad G12 The Mandalorian Embo
Tay Gundoo,881533932,10,L1 Tuskens: Tusken Chieftain G9 5* Tusken Raider G8 Tusken Shaman Tusken Warrior G9 URoRRuR'R'R
Tay Gundoo,881533932,1,L0 Jawas: Nebit G7 Jawa Engineer Jawa Scavenger Dathcha Jawa
NovaSatori,732713168,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
NovaSatori,732713168,4,L2 BH: Boba Jango G12 Cad The Mandalorian Greedo G12
Rain,254836835,1,L1 Old Republic: JKR BS G11 Jolee Mission Zaalbar
DarthPhlotsam,859414998,2,L2 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous G12 Armorer
DarthPhlotsam,859414998,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
