Player,Ally Code,Current Gear Needed,Team
DarthDado,773529376,7,L2 Old Republic: JKR BS G13 Jolee G12 Mission G12 Zaalbar G12
DarthDado,773529376,2,L2 BH: Boba Jango Cad The Mandalorian G12 Greedo
Delmon Enz,467248887,6,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
Delmon Enz,467248887,4,L2 Maul: Maul Sabine G12 Bo-Katan Canderous G12 Armorer
Delmon Enz,467248887,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Delmon Enz,467248887,8,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa
Delmon Enz,467248887,1,L0 Tuskens: Tusken Chieftain 4* Tusken Raider Tusken Shaman Tusken Warrior 3* URoRRuR'R'R
Ryza,241712725,3,L1 Maul: Maul Sabine Bo-Katan Canderous Armorer G9
Ryza,241712725,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Ryza,241712725,2,L3 BH: Boba Jango Cad The Mandalorian R1 Greedo
Ryza,241712725,1,L0 Jawas: Nebit Jawa Engineer Jawa Scavenger G7 Dathcha Jawa
Ryza,241712725,11,L0 Tuskens: Tusken Chieftain G2 6* Tusken Raider Tusken Shaman G7 Tusken Warrior G4 3* URoRRuR'R'R
Cameran117,131841125,4,L1 Maul: Maul Sabine Bo-Katan Canderous Armorer G8
Cameran117,131841125,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Cameran117,131841125,2,L3 BH: Boba Jango Cad The Mandalorian R1 Embo
Cameran117,131841125,8,L1 Jawas: Nebit G8 Jawa Engineer G11 Jawa Scavenger G11 Dathcha G11 Jawa G11
Cameran117,131841125,1,L0 Tuskens: Tusken Chieftain Tusken Raider Tusken Shaman Tusken Warrior 3* URoRRuR'R'R
Hoyt Nitrum,428494676,5,L5 Jabba: Jabba Boushh (Leia Organa) R6 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
Hoyt Nitrum,428494676,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
