Player,Ally Code,Current Gear Needed,Team
Zac,393687345,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Zac,393687345,4,L1 BH: Boba Jango Cad The Mandalorian Greedo G8
Zac,393687345,1,L0 Jawas: Nebit Jawa Engineer Jawa Scavenger G7 Dathcha Jawa
MIL2F NOW,427479521,5,L5 Jabba: Jabba Boushh (Leia Organa) R6 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
MIL2F NOW,427479521,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
MIL2F NOW,427479521,8,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa
MIL2F NOW,427479521,1,L0 Tuskens: Tusken Chieftain 4* Tusken Raider Tusken Shaman Tusken Warrior 3* URoRRuR'R'R
GameMasterTy,638481212,4,L1 Old Republic: JKR BS Jolee Mission G10 Zaalbar G10
GameMasterTy,638481212,8,L1 BH: Boba Jango Cad The Mandalorian G8 Greedo G8
GameMasterTy,638481212,4,L0 Maul: Maul G6 The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer G6
GameMasterTy,638481212,4,L0 Jawas: Nebit Jawa Engineer G7 Jawa Scavenger G7 Dathcha G7 Jawa G7
Shadowtrap,226344937,6,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
Shadowtrap,226344937,2,L2 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous G12 Armorer
Shadowtrap,226344937,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Shadowtrap,226344937,6,L1 Jawas: Nebit G11 Jawa Engineer G9 Jawa Scavenger G11 Dathcha G11 Jawa
Shadowtrap,226344937,1,L0 Tuskens: Tusken Chieftain 3* Tusken Raider Tusken Shaman Tusken Warrior 3* URoRRuR'R'R
Meeraval Marnath,945775464,4,L2 Maul: Maul The Mandalorian (Beskar Armor) G12 Bo-Katan Canderous G12 Armorer
Meeraval Marnath,945775464,1,L1 Old Republic: JKR BS Jolee Mission G11 Zaalbar
