Player,Ally Code,Starting Gear Needed,Progress,Current Gear Needed,Team
Jadenhawke,797846433,31,0,31,Vader+Nute 12%: Vader Nute G8 Thrawn G12 Wat Tambor G9 Traya G12
BigDaddy89,811475665,39,8,31,Vader+Nute 12%: Vader Nute G9 Thrawn Wat Tambor G6 Traya G8
lim,182423932,34,11,23,Vader+Nute 12%: Vader Nute G10 Thrawn G12 Wat Tambor Traya G9
Sammy T,889255878,0,0,0,Vader+Wat 8%: Vader EP Thrawn Wat Tambor Malak
Shadowtrap,226344937,0,0,0,Vader P1 10%: Vader KRU Wat Tambor C-3PO BB-8
Amish Thunder,176912959,23,4,19,Vader+Nute 12%: Vader Nute G11 Thrawn G12 Wat Tambor R3 Traya R1
Noname Q,927523775,25,2,23,Vader+Nute 12%: Vader Nute G12 Thrawn G12 Wat Tambor G9 Traya R3
Nettles123,147898847,0,0,0,Vader+Wat 8%: Vader EP Thrawn Wat Tambor Malak
MasterExploder,871232367,25,6,19,Vader+Nute 12%: Vader Nute G12 Thrawn Wat Tambor G11 6* Traya G12
Darthtim,146688265,17,1,16,Vader+Nute 12%: Vader Nute G12 Thrawn Wat Tambor G11 Traya R2
DeathVader70,474878848,28,6,22,Vader+Nute 12%: Vader Nute G10 Thrawn Wat Tambor G10 5* Traya G12
KrypticKaoz,945359717,25,2,23,Vader+Nute 12%: Vader R4 Nute G12 Thrawn R1 Wat Tambor G12 Traya G12
MIL2F NOW,427479521,31,8,23,Vader+Nute 12%: Vader Nute G11 Thrawn G12 Wat Tambor R1 Traya G12
Meeraval Marnath,945775464,0,0,0,Vader P1 10%: Vader KRU Wat Tambor C-3PO BB-8
Driller,456288429,36,0,36,Vader+Nute 12%: Vader Nute G11 Thrawn G12 Wat Tambor G1 Traya G12
Zayelt Yazmin,921894553,38,38,0,Vader+Nute 12%: Vader Nute Thrawn Wat Tambor Traya
Joshua I K Wilson,172459436,12,0,12,Vader+Nute 12%: Vader Nute G12 Thrawn Wat Tambor G12 Traya
GameMasterTy,638481212,0,0,0,Vader P1 10%: Vader KRU Wat Tambor C-3PO Shaak Ti
Stu Karnus,531577471,38,8,30,Vader+Nute 12%: Vader R3 Nute G11 Thrawn G12 Wat Tambor G13 Traya G8
KillerKemphfer,249539328,24,0,24,Vader+Nute 12%: Vader Nute G12 Thrawn G12 Wat Tambor G12 Traya G12
Talin Vandor,777742531,17,0,17,Vader+Nute 12%: Vader Nute G11 Thrawn Wat Tambor R1 Traya G12
Dark Helmet,168861666,20,10,10,Vader+Nute 12%: Vader Nute G12 Thrawn Wat Tambor R3 Traya R3
Odog916,568143631,16,0,16,Vader+Nute 12%: Vader Nute G12 Thrawn Wat Tambor G13 Traya G13
Revenant SubZero,217859353,0,0,0,Vader+Wat 8%: Vader EP Thrawn Wat Tambor Malak
Stu McGree,659723461,14,2,12,Vader+Nute 12%: Vader Nute G11 Thrawn R2 Wat Tambor Traya R3
LukebinSolo,957766271,24,0,24,Vader+Nute 12%: Vader Nute G11 Thrawn G12 Wat Tambor G10 Traya R2
QuarterwayHook,367747775,27,0,27,Vader+Nute 12%: Vader Nute G11 Thrawn G8 Wat Tambor G9 Traya R4
sharks198,449632632,30,0,30,Vader+Nute 12%: Vader R3 Nute G7 Thrawn G12 Wat Tambor Traya G7
Aynida Ghiobb,936233587,0,0,0,Vader+Wat 8%: Vader EP Thrawn Wat Tambor Piett
Azrian Wayfinder,534697898,0,0,0,Vader P1 10%: Vader KRU Wat Tambor C-3PO Shaak Ti
Uvad Squirl,868679139,12,6,6,Vader+Nute 12%: Vader Nute Thrawn Wat Tambor Traya G12
yoadreane,578743589,35,5,30,Vader+Nute 12%: Vader Nute G11 Thrawn G10 Wat Tambor G9 Traya G12
StradsMan3,932773673,0,0,0,Vader P1 10%: Vader KRU Wat Tambor C-3PO BB-8
Andres,436292767,30,18,12,Vader+Nute 12%: Vader Nute Thrawn G12 Wat Tambor Traya G12
Mandigo Duco,938411964,21,0,21,Vader+Nute 12%: Vader Nute G9 Thrawn R2 Wat Tambor G10 Traya R4
Cade Doneeta,619547922,0,0,0,Vader P1 10%: Vader KRU Wat Tambor C-3PO BB-8
KreigerXenos,282691815,17,1,16,Vader+Nute 12%: Vader Nute G12 Thrawn Wat Tambor R1 Traya G12
