Player,Ally Code,Current Gear Needed,Team
Ebonisa,693614873,6,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
Ebonisa,693614873,3,L1 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer G9
Ebonisa,693614873,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Ebonisa,693614873,5,L1 Tuskens: Tusken Chieftain G10 6* Tusken Raider Tusken Shaman Tusken Warrior G9 URoRRuR'R'R
Ebonisa,693614873,13,L1 Jawas: Nebit G8 Jawa Engineer G9 Jawa Scavenger G9 Dathcha G9 Jawa
Galalad,145575834,6,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
Galalad,145575834,4,L1 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer G8
Galalad,145575834,5,L2 Old Republic: JKR BS G13 Jolee Mission G12 Zaalbar G12
Galalad,145575834,3,L1 Jawas: Nebit G11 Jawa Engineer Jawa Scavenger G11 Dathcha G11 Jawa
Deener55,145511735,4,L6 Jabba: Jabba R7 Boushh (Leia Organa) R7 Krrsantan R7 Skiff Guard (Lando Calrissian) R7 Boba
Deener55,145511735,6,L4 Maul: Maul The Mandalorian (Beskar Armor) R3 Bo-Katan Canderous R3 Armorer R3
Deener55,145511735,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Deener55,145511735,1,L1 Tuskens: Tusken Chieftain G11 Tusken Raider Tusken Shaman Tusken Warrior URoRRuR'R'R
Deener55,145511735,8,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa
LittleMac,988644546,6,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
LittleMac,988644546,4,L1 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer G8
LittleMac,988644546,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
LittleMac,988644546,3,L0 Tuskens: Tusken Chieftain 4* Tusken Raider Tusken Shaman G6 Tusken Warrior G7 3* URoRRuR'R'R
