Player,Offense,Defense,GP,Name,Squad,Viable
"MEGATRON",,,181684,LV,"zzzzzzLord Vader, zzPiett zzzVader zRG zzTarkin",1
"MEGATRON",,,107944,Phasma,"zPhasma zFOTP zSith Trooper, zzKRU zKylo",1
"MEGATRON",,,184970,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zDooku",1
"MEGATRON",,,168083,Jabba,"zzzzzzJabba zBoushh (Leia Organa), zSkiff Guard (Lando Calrissian), zKrrsantan zBoba",1
"MEGATRON",1,1,108430,NS,"zzMT zzAV zDaka Zombie Spirit",1
"MEGATRON",,,577695,Executor,"Executor HT RC Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"MEGATRON",,,197278,JMLS,"zzzJKR zzJKL zzzzzzJMLS zWat Tambor, zzzzGAS",1
"MEGATRON",1,0,151139,CLS,"zzzCLS zHan zzChewbacca zzC-3PO zChewpio",1
"MEGATRON",0,1,141805,padme,"zzPadme zGK zJKA zAhsoka zBarriss",1
"MEGATRON",,,128444,Grievous Omicron,"zzGG zB2 zB1 zMagnaGuard zDroideka",1
"MEGATRON",,,502446,Negotiator,"Negotiator BTL-B Y-wing, Anakin's Eta-2, Rex's ARC-170, Umbaran SF, Ahsoka's SF, Plo's SF, Clone Sergeant's ARC-170",1
"MEGATRON",,,318154,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"MEGATRON",,,475253,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"MEGATRON",1,1,131113,JTR,"zzzJTR zzR2-D2 zzBB-8 zRH Finn, RH Poe",1
"MEGATRON",1,0,115566,Traya,"zzTraya zDN zSion Sith Empire Trooper, zzThrawn",1
"MEGATRON",,,107481,Mon Mothma,"zzMon Mothma, Pao zCara Dune, Bistan Wedge",1
"MEGATRON",1,1,91535,Ewoks,"zChirpa Elder zPaploo zWicket Logray",1
"MEGATRON",1,0,145046,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"MEGATRON",1,1,98902,Carth,"zCarth Onasi, zMission zZaalbar zVandor Chewbacca, zCanderous",1
"MEGATRON",0,1,147340,BH,"zzBossk zFennec Shand, zzAurra zZam zDengar",1
"MEGATRON",0,1,130400,BH,"zzJango zGreedo Cad zIG-88 zzEmbo",1
"MEGATRON",1,0,110196,Troopers,"zVeers zStarck zIden Versio, zDT zzGideon",1
"MEGATRON",0,1,95951,Phoenix,"zHera zEzra zKanan G8, Zeb G8, zSabine",1
"MEGATRON",1,1,96844,Rogue1,"zzJyn Chirrut Baze K-2SO zCassian",1
"MEGATRON",,,126240,Bad Batch,"zHunter zEcho zzOmega zTech zWrecker",1
"MEGATRON",1,0,113288,zMaul,"zDarth Maul, zSidious Sith Assassin, zSavage Sith Marauder",1
"MEGATRON",0,1,128927,BS,"zBS zGMY zJolee zzOld Ben, zzHYoda",1
"MEGATRON",1,0,118962,EP (Counter, Rebel),"zzEP Shoretrooper zKrennic zzWampa zNest",1
"MEGATRON",1,0,90431,Jawas,"Nebit Jawa Engineer, Jawa Scavenger, Jawa Dathcha",1
"MEGATRON",0,1,106968,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"Timbit",,,184147,JMK,"zzzzzzJMK zAhsoka zzzCAT zzzzGAS zGK",1
"Timbit",,,174624,LV,"zzzzzzLord Vader, zzPiett zzzVader zRG zzTarkin",1
"Timbit",,,146775,Admiral Raddus,"zzAdmiral Raddus, zCassian zzJyn zK-2SO Bistan",1
"Timbit",,,165716,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zDooku",1
"Timbit",,,171619,Jabba,"zzzzzzJabba zBoushh (Leia Organa), zSkiff Guard (Lando Calrissian), zKrrsantan zBoba",1
"Timbit",,,573872,Executor,"Executor 6* HT RC Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"Timbit",,,168895,JMLS,"zBS zzzzzzJMLS zWat Tambor, zzJKL zJolee",1
"Timbit",1,0,160038,CLS,"zzzCLS zHan zzChewbacca zzC-3PO zChewpio",1
"Timbit",,,135468,Grievous Omicron,"zzGG zB2 zB1 zMagnaGuard zDroideka",1
"Timbit",,,498227,Negotiator,"Negotiator BTL-B Y-wing, Anakin's Eta-2, Rex's ARC-170, Umbaran SF, Ahsoka's SF, Plo's SF, Clone Sergeant's ARC-170",1
"Timbit",,,319731,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"Timbit",,,491310,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"Timbit",1,0,128595,Traya,"zzTraya zzDN zSion Sith Empire Trooper, zzThrawn",1
"Timbit",1,1,124695,JTR,"zzzJTR Scav Rey, zzBB-8 zzR2-D2 RT",1
"Timbit",,,110091,Mon Mothma,"zzMon Mothma, Scarif zCara Dune, Biggs Wedge",1
"Timbit",1,1,97669,Ewoks,"zChirpa Elder Paploo zWicket Logray",1
"Timbit",1,0,151971,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"Timbit",1,1,102789,Carth,"zCarth Onasi, zMission zZaalbar zVandor Chewbacca, Canderous",1
"Timbit",0,1,151218,BH,"zzBossk zFennec Shand, zZam zDengar zzJango",1
