Player,Ally Code,Current Gear Needed,Team
WolfArcher12,968334669,6,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
WolfArcher12,968334669,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
WolfArcher12,968334669,10,L0 Jawas: Nebit G5 Jawa Engineer G4 Jawa Scavenger G7 Dathcha G6 Jawa
Falch,931281728,4,L2 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous G12 Armorer G12
Falch,931281728,6,L2 Old Republic: JKR BS Jolee G12 Mission G12 Zaalbar G12
Falch,931281728,2,L2 BH: Boba Jango Cad The Mandalorian G12 Embo
Falch,931281728,2,L2 Tuskens: Tusken Chieftain Tusken Raider Tusken Shaman G12 Tusken Warrior URoRRuR'R'R
Falch,931281728,12,L1 Jawas: Nebit G10 Jawa Engineer G9 Jawa Scavenger G9 Dathcha G10 Jawa G10
GeO,966821199,3,L6 Jabba: Jabba Boushh (Leia Organa) R7 Krrsantan R7 Skiff Guard (Lando Calrissian) R7 Boba
GeO,966821199,4,L1 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer G8
GeO,966821199,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
GeO,966821199,6,L3 Tuskens: Tusken Chieftain R1 Tusken Raider Tusken Shaman R1 Tusken Warrior R1 URoRRuR'R'R
GeO,966821199,8,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa
ⱠordɎes,774115838,3,L5 Jabba: Jabba Boushh (Leia Organa) R6 Krrsantan R6 Skiff Guard (Lando Calrissian) R6 Boba
ⱠordɎes,774115838,6,L5 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan R5 Canderous R5 Armorer R5
ⱠordɎes,774115838,6,L2 Old Republic: JKR BS Jolee G12 Mission G12 Zaalbar G12
ⱠordɎes,774115838,4,L5 Tuskens: Tusken Chieftain Tusken Raider Tusken Shaman R5 Tusken Warrior URoRRuR'R'R R5
ⱠordɎes,774115838,8,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa
Kobesmith,525645256,6,L2 Old Republic: JKR BS Jolee G12 Mission G12 Zaalbar G12
Kobesmith,525645256,3,L1 BH: Boba Jango Cad The Mandalorian Greedo G9
Kobesmith,525645256,6,L0 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer G2
GRIMREAPER252,792429481,4,L1 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer G8 5*
GRIMREAPER252,792429481,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
GRIMREAPER252,792429481,3,L1 BH: Boba Jango Cad The Mandalorian Greedo G9
GRIMREAPER252,792429481,10,L0 Tuskens: Tusken Chieftain G6 3* Tusken Raider Tusken Shaman G3 Tusken Warrior G6 3* URoRRuR'R'R G7
GRIMREAPER252,792429481,19,L0 Jawas: Nebit G4 Jawa Engineer G4 Jawa Scavenger G4 Dathcha G4 Jawa G5
Marvell Chapel,193356299,2,L5 Jabba: Jabba Boushh (Leia Organa) Krrsantan Skiff Guard (Lando Calrissian) R5 Boba
Marvell Chapel,193356299,3,L3 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous R2 Armorer R1
Marvell Chapel,193356299,5,L2 Old Republic: JKR G13 BS Jolee Mission G12 Zaalbar G12
Marvell Chapel,193356299,5,L2 Tuskens: Tusken Chieftain G12 Tusken Raider Tusken Shaman G13 Tusken Warrior G12 URoRRuR'R'R
Marvell Chapel,193356299,8,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa
MINI Darthfrankie,556495658,6,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
MINI Darthfrankie,556495658,4,L1 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer G8
MINI Darthfrankie,556495658,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
MINI Darthfrankie,556495658,15,L1 Jawas: Nebit G8 Jawa Engineer G8 Jawa Scavenger G8 Dathcha G9 Jawa
