Player,Ally Code,Starting Gear Needed,Progress,Current Gear Needed,GP,Team
Mol Slash,499445554,25,25,0,142409,Padme JKA Ahsoka GK GMY
E Rod,623687665,0,0,0,150500,Padme JKA Ahsoka GK GMY
Xaven,779993281,18,18,0,152689,Padme JKA Ahsoka GK GMY
Green Manalishi,232666641,16,12,4,142723,Padme JKA R1 Ahsoka GK GMY
Kaspa,217422451,15,4,11,125049,Padme JKA R1 Ahsoka R4 GK GMY G12
Bearsfan4life34,347549235,11,6,5,147021,Padme R4 JKA Ahsoka R1 GK GMY
RobMaul226,964183179,1,0,1,139372,Padme JKA Ahsoka R4 GK GMY
dferb,146328566,1,1,0,145926,Padme JKA Ahsoka GK GMY
Hego Damask,573371427,16,10,6,138848,Padme R3 JKA Ahsoka R1 GK GMY
TwoRedOneBlonde,391958232,16,16,0,145351,Padme JKA Ahsoka GK GMY
Dark Yoga,372413721,0,0,0,139636,Padme JKA Ahsoka GK GMY
Bex,968556754,12,12,0,151493,Padme JKA Ahsoka GK GMY
Manhofung,564738937,0,0,0,150345,Padme JKA Ahsoka GK GMY
adamclark52,586229869,24,5,19,125554,Padme G12 JKA G11 Ahsoka G12 GK GMY
Vagabond12,957436722,12,12,0,136303,Padme JKA Ahsoka GK GMY
DLT35,969465438,13,11,2,137423,Padme JKA Ahsoka R3 GK GMY
Tanis3463,891879236,9,3,6,133803,Padme JKA Ahsoka GK GMY G12
Darker Saberlight,416992573,38,15,23,115608,Padme G10 JKA Ahsoka G12 GK G9 GMY
Gunner,443344877,31,25,6,133068,Padme JKA Ahsoka GK GMY G12
JoeP,731186187,0,0,0,149383,Padme JKA Ahsoka GK GMY
Leebo,898914357,6,2,4,134813,Padme R3 JKA Ahsoka R3 GK GMY
Silver Skull,288223315,45,45,0,148831,Padme JKA Ahsoka GK GMY
Ghana,824222598,7,6,1,145797,Padme JKA Ahsoka R4 GK GMY
ObiWanWasabi,831946982,42,30,12,123707,Padme R3 JKA G12 Ahsoka R2 GK GMY R4
lefty2,312726569,26,26,0,151325,Padme JKA Ahsoka GK GMY
ThatSwimmyBoi,773375616,17,8,9,133186,Padme R3 JKA G12 Ahsoka R4 GK GMY
Oma Desala,512337883,38,38,0,137206,Padme JKA Ahsoka GK GMY
Sherber,493385567,51,25,26,104866,Padme G12 JKA Ahsoka G12 GK G12 GMY G10
Seawalker,662999335,23,23,0,138854,Padme JKA Ahsoka GK GMY
Jonnington,148748464,11,11,0,132041,Padme JKA Ahsoka GK GMY
AndyGoldsworthy,671862646,20,17,3,139374,Padme R3 JKA Ahsoka R4 GK GMY
Barsellius,154731479,28,28,0,137175,Padme JKA Ahsoka GK GMY
Øzymandias Kîng of Kîngs,481592625,30,12,18,115957,Padme JKA G12 Ahsoka G12 GK G12 GMY
Lanke,414296723,14,7,7,117816,Padme JKA Ahsoka GK GMY G11
MINI Marlex678,388278741,8,4,4,133266,Padme JKA Ahsoka R1 GK GMY
FilthyFrogDog,422739188,20,18,2,135919,Padme JKA Ahsoka R4 GK GMY R4
NippleLord,397519882,15,3,12,122097,Padme G13 JKA Ahsoka R2 GK GMY R1
Tsring,548578744,23,23,0,151125,Padme JKA Ahsoka GK GMY
Nihil Awakening,278136235,12,6,6,132738,Padme R3 JKA Ahsoka R3 GK R3 GMY
boom,774662168,21,0,21,110255,Padme G7 JKA Ahsoka G8 GK GMY
Starkilr,735566531,58,0,58,49484,Padme G6 JKA G5 5* Ahsoka G8 GK G1 GMY G12
DarthBrooks,249696858,42,23,19,110944,Padme JKA R4 Ahsoka G12 GK G12 GMY G12
Scarr,723841318,29,23,6,131315,Padme JKA Ahsoka GK GMY G12
Vaalyn,665317287,3,3,0,135922,Padme JKA Ahsoka GK GMY
Teddy51271,828578167,21,9,12,130653,Padme JKA Ahsoka G12 GK GMY G12
Belikeyeet610,519383251,24,11,13,114252,Padme JKA Ahsoka G12 GK R4 GMY G12
Eckle Merasska,151941589,36,36,0,135603,Padme JKA Ahsoka GK GMY
Enderhanced,736288516,40,7,33,92407,Padme G9 JKA G12 Ahsoka G12 GK G12 GMY G12
Infinity,532926137,0,0,0,136490,Padme JKA Ahsoka GK GMY
