Player,Offense,Defense,GP,Name,Squad,Viable
"FFG50 Sherber",1,1,161592,SL Kylo,"zzzzzzSL Kylo, Sith Trooper, zHux zzKRU zThrawn",1
"FFG50 Sherber",1,1,147678,GL Rey,"zzzzzzRey JTR BB-8 zRH Poe, RH Finn",1
"FFG50 Sherber",,,561417,Executor,"Executor 5* HT RC Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"FFG50 Sherber",0,1,128439,DRMalak,"zzzDR HK-47 zBSF zzMalak Sith Empire Trooper",1
"FFG50 Sherber",1,0,122307,CLS,"zzzCLS zHan zzChewbacca C-3PO zChewpio",1
"FFG50 Sherber",,,435182,Negotiator,"Negotiator BTL-B Y-wing, Anakin's Eta-2, Rex's ARC-170, Umbaran SF, Ahsoka's SF, Plo's SF, Clone Sergeant's ARC-170",1
"FFG50 Sherber",,,303384,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"FFG50 Sherber",0,1,111989,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"FFG50 Sherber",,,400848,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"FFG50 Sherber",1,0,124838,Traya,"zzTraya zDN Sion Dooku zzEP",1
"FFG50 Sherber",1,1,111673,Revan,"zzzJKR BS GMY zJolee zGK",1
"FFG50 Sherber",1,1,105826,Ewoks,"zChirpa Elder Paploo Wicket Logray",1
"FFG50 Sherber",0,1,146077,BH,"zzBossk zDengar zJango zBoba zIG-88",1
"FFG50 Sherber",1,1,92897,Carth,"Carth Onasi, Mission Zaalbar Juhani Canderous",1
"FFG50 Sherber",1,0,115859,Troopers,"zVeers zStarck Dark Trooper, Gideon zzPiett",1
"FFG50 Sherber",1,0,94516,501st,"Rex Clone Sergeant, Echo (501st), Fives zAhsoka Tano (Snips)",1
"FFG50 Sherber",0,1,103628,Phoenix,"Hera Ezra Kanan Zeb Sabine",1
"FFG50 Sherber",,,115678,Phasma,"Phasma FOTP FOSFTP zFOST Kylo",0
"FFG50 Sherber",,,106305,Grievous Omicron,"zGG B2 B1 MagnaGuard Droideka",0
"FFG50 Sherber",1,1,97362,NS,"MT AV Daka Zombie Spirit",0
"FFG50 Sherber",,,90219,Mon Mothma,"Mon Mothma 4* G6, Biggs Cara Dune, Lando Wedge",0
"FFG50 Sherber",,,104141,Mando,"zThe Mandalorian (Beskar Armor), Dash Rendar, Nest G7, IG-11 Kuiil",0
"FFG50 Sherber",1,1,58508,Rogue1,"Jyn G7, Chirrut G9, Baze G9, K-2SO G7, Cassian G6",0
"FFG50 Sherber",1,0,58605,Jawas,"Nebit G8, Jawa Engineer G7, Jawa Scavenger G8, Jawa G8, Dathcha G7",0
"ChanSolo",,,123026,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"ChanSolo",1,1,164697,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zzThrawn",1
"ChanSolo",,,165170,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zzzVader",1
"ChanSolo",1,1,168394,GL Rey,"zzzzzzRey zGK zzzJTR zHoldo zRH Finn",1
"ChanSolo",,,173613,JMLS,"zzzJKR zzJKL zzzzzzJMLS zWat Tambor, zzzzGAS",1
"ChanSolo",1,0,147234,CLS,"zzzCLS zHan zzChewbacca zzC-3PO zChewpio",1
"ChanSolo",0,1,92663,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"ChanSolo",,,418716,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"ChanSolo",,,470479,Negotiator,"Negotiator HT Anakin's Eta-2, Umbaran SF, Ahsoka's SF, Clone Sergeant's ARC-170, Plo's SF, Rex's ARC-170",1
"ChanSolo",0,1,124227,Grievous,"zzGG zB2 zB1 zMagnaGuard zDooku",1
"ChanSolo",,,103683,Mon Mothma,"zzMon Mothma, Biggs Baze Chirrut Wedge",1
"ChanSolo",1,1,91771,Ewoks,"zChirpa Elder zPaploo zWicket Logray",1
