Player,Ally Code,Current Gear Needed,Team
Charybdis,472347133,10,L5 Old Republic: JKR R5 BS R5 Jolee R5 Mission R5 Zaalbar R5
Charybdis,472347133,4,L1 BH: Boba Jango Cad The Mandalorian Greedo G8
Charybdis,472347133,10,L2 Tuskens: Tusken Chieftain G12 Tusken Raider G12 Tusken Shaman G12 Tusken Warrior G12 URoRRuR'R'R G12
Charybdis,472347133,10,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa G12
ARCNiNjai,682233137,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
ARCNiNjai,682233137,4,L1 BH: Boba Jango Cad The Mandalorian Greedo G8
QuilaCaz,453185837,2,L1 Old Republic: JKR BS Jolee Mission G10 Zaalbar
QuilaCaz,453185837,4,L1 BH: Boba Jango Cad The Mandalorian Greedo G8
IceRoad Combine,873156869,8,L5 Jabba: Jabba R5 Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
IceRoad Combine,873156869,3,L2 Old Republic: JKR BS Jolee G13 Mission Zaalbar G12
schumi,584865814,6,L1 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous G10 Armorer G8
schumi,584865814,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
schumi,584865814,4,L1 BH: Boba Jango Cad The Mandalorian G8 Embo
schumi,584865814,25,L0 Jawas: Nebit G2 Jawa Engineer G1 Jawa Scavenger G2 Dathcha G2 Jawa
Zack g,133311619,6,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
Zack g,133311619,4,L1 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer G8
Zack g,133311619,6,L2 Old Republic: JKR BS Jolee G12 Mission G12 Zaalbar G12
Zack g,133311619,1,L0 Tuskens: Tusken Chieftain 5* Tusken Raider Tusken Shaman Tusken Warrior 3* URoRRuR'R'R
Zack g,133311619,2,L0 Jawas: Nebit Jawa Engineer G7 Jawa Scavenger G7 Dathcha Jawa
Emperor63,113299429,2,L2 BH: Boba Jango G12 Cad The Mandalorian Embo
Emperor63,113299429,1,L0 Jawas: Nebit Jawa Engineer Jawa Scavenger G7 Dathcha Jawa
Emperor63,113299429,4,L0 Carth: Carth Onasi Mission G6 4* Zaalbar G6 5* Canderous T3-M4
Emperor63,113299429,1,L0 Tuskens: Tusken Chieftain 3* Tusken Raider Tusken Shaman Tusken Warrior 3* URoRRuR'R'R G7 6*
sergio,836754695,2,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar
sergio,836754695,2,L1 Jawas: Nebit Jawa Engineer G11 Jawa Scavenger G11 Dathcha Jawa
sergio,836754695,1,L0 BH: Boba Jango Cad The Mandalorian Greedo G7
