Player,Ally Code,Current Gear Needed,Team
Brooks,675754931,6,L1 Old Republic: JKR BS Jolee G10 Mission G10 Zaalbar G10
Brooks,675754931,20,L1 Jawas: Nebit G8 Jawa Engineer G8 Jawa Scavenger G8 Dathcha G8 Jawa G8
Brooks,675754931,1,L0 BH: Boba Jango Cad The Mandalorian Greedo G7
BRG Space Whale Herder,314931295,6,L2 Old Republic: JKR BS Jolee G12 Mission G12 Zaalbar G12
BRG Space Whale Herder,314931295,3,L1 Jawas: Nebit Jawa Engineer Jawa Scavenger G11 Dathcha G11 Jawa G11 5*
BRG Space Whale Herder,314931295,9,L1 BH: Boba Jango Cad G10 The Mandalorian G8 6* Greedo G9
Ur An Ugly Piece of,379598722,2,L2 Maul: Maul Sabine Bo-Katan Canderous G12 Armorer
Ur An Ugly Piece of,379598722,6,L2 Old Republic: JKR BS Jolee G12 Mission G12 Zaalbar G12
Ur An Ugly Piece of,379598722,1,L0 Tuskens: Tusken Chieftain 3* Tusken Raider Tusken Shaman Tusken Warrior 3* URoRRuR'R'R
Delara Exibil,195416517,4,L2 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan G12 Canderous G12 Armorer
Delara Exibil,195416517,6,L2 Old Republic: JKR BS G12 Jolee Mission G12 Zaalbar G12
Delara Exibil,195416517,1,L2 BH: Boba Jango Cad The Mandalorian Embo G13
Delara Exibil,195416517,10,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa G12
Delara Exibil,195416517,2,L0 Tuskens: Tusken Chieftain G7 Tusken Raider Tusken Shaman Tusken Warrior G7 URoRRuR'R'R
DarthSloo,847211544,4,L2 Old Republic: JKR BS Jolee G12 Mission Zaalbar G12
L0RD SAVITAR,767465911,4,L1 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer G8
L0RD SAVITAR,767465911,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
L0RD SAVITAR,767465911,2,L2 BH: Boba Jango Cad The Mandalorian Embo G12
L0RD SAVITAR,767465911,3,L1 Jawas: Nebit Jawa Engineer G11 Jawa Scavenger G11 Dathcha Jawa G11
L0RD SAVITAR,767465911,1,L0 Tuskens: Tusken Chieftain 3* Tusken Raider Tusken Shaman Tusken Warrior 3* URoRRuR'R'R
Nerf Herder,979465369,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
Nerf Herder,979465369,2,L1 BH: Boba Jango G11 Cad The Mandalorian Greedo G11
Nerf Herder,979465369,1,L1 Jawas: Nebit Jawa Engineer Jawa Scavenger Dathcha Jawa G11 6*
Nerf Herder,979465369,1,L0 Tuskens: Tusken Chieftain 3* Tusken Raider Tusken Shaman Tusken Warrior 3* URoRRuR'R'R 6*
ObiWanKenobi,984572597,6,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar
ObiWanKenobi,984572597,4,L1 BH: Boba Jango Cad The Mandalorian Greedo G8
ObiWanKenobi,984572597,2,L0 Tuskens: Tusken Chieftain 3* Tusken Raider Tusken Shaman Tusken Warrior 3* URoRRuR'R'R G6
ObiWanKenobi,984572597,7,L0 Jawas: Nebit Jawa Engineer G6 6* Jawa Scavenger G6 Dathcha G6 Jawa G7 6*
Ninjastatten,864833164,10,L2 Old Republic: JKR G12 BS G12 Jolee G12 Mission G12 Zaalbar G12
Ninjastatten,864833164,4,L1 BH: Boba Jango Cad The Mandalorian Greedo G8
Ninjastatten,864833164,13,L0 Tuskens: Tusken Chieftain G6 3* Tusken Raider G5 Tusken Shaman G6 Tusken Warrior G5 3* URoRRuR'R'R G5 6*
Crywalker,576962298,1,L0 Old Republic: JKR BS Jolee Mission Zaalbar G7
Sloth,661261825,4,L4 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous R3 Armorer R3
Sloth,661261825,6,L2 Old Republic: JKR BS Jolee G12 Mission G12 Zaalbar G12
Sloth,661261825,4,L1 BH: Boba Jango Cad The Mandalorian Greedo G8
Sloth,661261825,3,L0 Jawas: Nebit G7 Jawa Engineer Jawa Scavenger Dathcha G7 Jawa G7 6*
Hawk93524,621313442,1,L1 Old Republic: JKR BS Jolee Mission G11 Zaalbar
Azrael0442,649841613,1,L1 Old Republic: JKR BS G11 Jolee Mission Zaalbar
