Player,Offense,Defense,GP,Name,Squad,Viable
"Mo Stylz",,,172612,JMK,"zzzzzzJMK zAhsoka Tano (Snips), zzzCAT zzzzGAS zGK",1
"Mo Stylz",,,123562,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"Mo Stylz",,,418940,Profundity,"Profundity Han's MF, Outrider Rebel Y-wing, Phantom Ghost",1
"Mo Stylz",1,1,156167,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU Thrawn",1
"Mo Stylz",1,1,160630,GL Rey,"zzzzzzRey zzJTR zR2-D2 RH Poe, RH Finn",1
"Mo Stylz",,,128473,SK,"zzEP Mara Jade, The Emperor's Hand, zzStarkiller Old Ben, Visas",1
"Mo Stylz",,,578416,Executor,"Executor HT RC Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"Mo Stylz",0,1,158994,DRMalak,"zzzDR HK-47 zBSF zzMalak Sith Empire Trooper",1
"Mo Stylz",1,0,136842,CLS,"zzCLS zHan zChewbacca zC-3PO Chewpio",1
"Mo Stylz",,,122715,Grievous Omicron,"zzGG zB2 zB1 MagnaGuard zDroideka",1
"Mo Stylz",,,486304,Negotiator,"Negotiator BTL-B Y-wing 6*, Anakin's Eta-2, Rex's ARC-170, Umbaran SF, Ahsoka's SF, Plo's SF, Clone Sergeant's ARC-170",1
"Mo Stylz",0,1,109559,Geonosians Omicron,"zGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Mo Stylz",1,0,105584,Traya,"zzTraya DN Sion Dooku Sith Assassin",1
"Mo Stylz",,,113847,Mon Mothma,"zMon Mothma, Wedge Cara Dune, Biggs Bistan",1
"Mo Stylz",,,125027,Disintegration,"Aurra zGreef Boba zBossk The Mandalorian",1
"Mo Stylz",1,1,145771,Revan Offense,"zzzJKR zGMY BS zJolee zHYoda",1
"Mo Stylz",1,1,85112,Ewoks,"zChirpa Elder Paploo Wicket Logray",1
"Mo Stylz",1,0,127622,ShaakClones,"zzShaak Ti, zRex Echo (501st), zzFives ARC Trooper",1
"Mo Stylz",1,1,96154,Carth,"Carth Onasi, Mission Zaalbar zVandor Chewbacca, Canderous",1
"Mo Stylz",1,0,114624,Troopers,"zVeers Starck Range Trooper, Iden Versio, zzPiett",1
"Mo Stylz",0,1,109085,Phoenix,"Hera Ezra Zeb Sabine zCaptain Rex",1
"Mo Stylz",1,1,115171,NS,"zzMT zAV zDaka Zombie Spirit",0
"Mo Stylz",,,322955,Malevolence,"Malevolence Hyena Bomber 6*, Vulture Droid 5*, Sun Fac SF, Soldier SF, Spy SF",0
"Mo Stylz",0,1,126831,BH,"Jango zZam IG-88 Dengar Cad",0
"Mo Stylz",,,117412,Mando,"zzThe Mandalorian (Beskar Armor), Dash Rendar, Nest G7, IG-11 zKuiil",0
"SteelEagle",,,175872,JMK,"zzzzzzJMK zAhsoka Tano (Snips), zzzCAT zzzzGAS zGK",1
"SteelEagle",,,136372,Admiral Raddus,"zzAdmiral Raddus, Cassian Jyn Baze Bistan",1
"SteelEagle",,,445370,Profundity,"Profundity Han's MF, Outrider Rebel Y-wing, Cassian's U-wing, Ghost",1
"SteelEagle",1,1,156174,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU Thrawn",1
"SteelEagle",1,1,163791,GL Rey,"zzzzzzRey zJTR zzR2-D2 L3-37 RH Finn",1
"SteelEagle",,,170741,Jabba,"zzzzzzJabba zBoushh (Leia Organa), zSkiff Guard (Lando Calrissian), zKrrsantan zBoba",1
"SteelEagle",,,613268,Executor,"Executor HT RC Xanadu Blood, Slave I, IG-2000 Gauntlet Starfighter, Tie Adv",1
"SteelEagle",1,0,160143,CLS,"zzzCLS zHan zzChewbacca zC-3PO zChewpio",1
"SteelEagle",0,1,150374,DRMalak,"zzzDR zzHK-47 zBSF zzMalak Sith Empire Trooper",1
"SteelEagle",,,126922,Grievous Omicron,"zzGG zB2 zB1 MagnaGuard zDroideka",1
"SteelEagle",,,154473,JMLS,"zzzzzJMLS zzJKL zzHYoda zOld Ben, Ezra",1
"SteelEagle",,,528003,Negotiator,"Negotiator BTL-B Y-wing, Anakin's Eta-2, Rex's ARC-170, Umbaran SF, Ahsoka's SF, Plo's SF, Clone Sergeant's ARC-170",1
"SteelEagle",,,333067,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"SteelEagle",1,0,132193,Traya,"zzTraya zDN zSion Dooku zzEP",1
"SteelEagle",1,0,122469,Troopers,"zVeers zzPiett zGideon zDark Trooper, Range Trooper",1
"SteelEagle",,,101627,Mon Mothma,"Mon Mothma, Scarif Wedge Cara Dune, Biggs",1
"SteelEagle",1,1,129072,Revan Offense,"zzzJKR zGMY BS zJolee zJKA",1
"SteelEagle",1,1,87578,Ewoks,"zChirpa Elder Paploo Wicket Logray",1
"SteelEagle",1,0,149143,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"SteelEagle",1,1,101386,Carth,"Carth Onasi, zMission Zaalbar zVandor Chewbacca, Canderous",1
"SteelEagle",0,1,145234,BH,"zzBossk Dengar zThe Mandalorian, Cad zJango",1
"SteelEagle",0,1,120094,Phoenix,"Hera zKanan Zeb zSabine zCaptain Rex",1
"SteelEagle",,,124187,Phasma,"Phasma zFOTP FOSFTP zFOST zKylo",0
"SteelEagle",0,1,108824,Geonosians Omicron,"zGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"SteelEagle",1,1,77016,NestSisters,"AV MT zDaka Zombie Nest G3",0
"SteelEagle",,,88526,Iden Troopers,"zIden Versio, Stormtrooper Snowtrooper G8, Magma 5* G9, DT",0
"TheSlayer91",,,181826,JMK,"zzzzzzJMK zAhsoka Tano (Snips), zzzCAT zJKA zGK",1
"TheSlayer91",,,124666,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"TheSlayer91",,,139201,Admiral Raddus,"zzAdmiral Raddus, zCassian zJyn zK-2SO Bistan",1
"TheSlayer91",,,149840,SK,"zzEP zzMara Jade, The Emperor's Hand, zzStarkiller zJuhani Visas",1
"TheSlayer91",,,461984,Profundity,"Profundity Han's MF, Outrider Rebel Y-wing, Cassian's U-wing, Ghost",1
"TheSlayer91",1,1,167904,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zThrawn",1
"TheSlayer91",0,1,116763,Qira,"zQira L3-37 zVandor Chewbacca, zMission zZaalbar",1
"TheSlayer91",1,1,168023,GL Rey,"zzzzzzRey zzzJTR zzBB-8 zRH Poe, zRH Finn",1
"TheSlayer91",,,163308,Jabba,"zzzzzzJabba zBoushh (Leia Organa), zSkiff Guard (Lando Calrissian), zKrrsantan zBoba",1
"TheSlayer91",,,648764,Executor,"Executor HT RC Xanadu Blood, Slave I, IG-2000 Gauntlet Starfighter, Tie Adv",1
"TheSlayer91",,,189811,JMLS,"zzzJKR zzJKL zzzzzzJMLS zWat Tambor, zzzzGAS",1
"TheSlayer91",1,0,162303,CLS,"zzzCLS zHan zzChewbacca zzC-3PO zChewpio",1
"TheSlayer91",1,1,129812,NestSisters,"zzAV zzMT zDaka Zombie zNest",1
"TheSlayer91",0,1,149546,DRMalak,"zzzDR zzHK-47 zBSF zzMalak Sith Empire Trooper",1
"TheSlayer91",,,139623,Grievous Omicron,"zzGG zB2 zB1 MagnaGuard zDroideka",1
"TheSlayer91",,,554830,Negotiator,"Negotiator BTL-B Y-wing, Anakin's Eta-2, Rex's ARC-170, Umbaran SF, Ahsoka's SF, Plo's SF, Clone Sergeant's ARC-170",1
"TheSlayer91",,,310384,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"TheSlayer91",0,1,96343,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"TheSlayer91",,,129734,Mon Mothma,"zzMon Mothma, Scarif Hoth Rebel Scout, zPao zCara Dune",1
"TheSlayer91",1,0,137690,Troopers,"zVeers zzPiett zGideon zDark Trooper, Range Trooper",1
"TheSlayer91",1,1,95612,Ewoks,"zChirpa Elder zPaploo zWicket zLogray",1
"TheSlayer91",1,0,154529,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"TheSlayer91",0,1,160719,BH,"zzBossk zAurra zIG-88 Boba Fett, Scion of Jango, Dengar",1
"TheSlayer91",0,1,152296,BH,"zzJango zzGreef zFennec Shand, zGreedo Cad",1
"TheSlayer91",,,97767,Iden Troopers,"zIden Versio, Stormtrooper Snowtrooper Magma DT",1
"TheSlayer91",0,1,123279,Phoenix,"zHera zEzra zKanan zZeb zSabine",1
"TheSlayer91",1,0,121134,zMaul,"zDarth Maul, zDooku zDN zSavage Sith Marauder",1
"TheSlayer91",0,1,147498,BS,"zBS zGMY zJolee zzOld Ben, zzHYoda",1
"TheSlayer91",1,0,88400,Jawas,"Nebit Jawa Engineer, Jawa Scavenger, Jawa Dathcha",1
"TheSlayer91",1,0,22650,SionSolo (Counter),"zSion",1
"TheSlayer91",1,0,97936,Wiggs,"Wedge Biggs zFulcrum Chirrut G8, Baze",0
"TheSlayer91",,,93298,Bad Batch,"zHunter zEcho Omega G9, zTech zWrecker",0
"MINI KingFD34",,,186398,LV,"zzzzzzLord Vader, zzDarth Malgus, zzzMaul zRG zzzVader",1
"MINI KingFD34",,,125826,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"MINI KingFD34",1,1,171517,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zzThrawn",1
"MINI KingFD34",,,189613,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zDooku",1
"MINI KingFD34",,,163714,Jabba,"zzzzzzJabba zBoushh (Leia Organa), zSkiff Guard (Lando Calrissian), Krrsantan zBoba",1
"MINI KingFD34",1,1,117091,NS,"zzMT zzAV zDaka Zombie Spirit",1
"MINI KingFD34",,,604281,Executor,"Executor 6* HT RC Xanadu Blood, Slave I, IG-2000 Gauntlet Starfighter, Tie Adv",1
"MINI KingFD34",0,1,154843,padme,"zzPadme zGK zJKA zAhsoka Tano (Snips), zzzCAT",1
"MINI KingFD34",,,179011,JMLS,"zzzJKR zzJKL zzzzzzJMLS zWat Tambor, zzzzGAS",1
"MINI KingFD34",1,0,151106,CLS,"zzzCLS zHan zzChewbacca zzC-3PO zChewpio",1
"MINI KingFD34",,,298804,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"MINI KingFD34",0,1,115940,Qira,"Qira L3-37 zVandor Chewbacca, zNest zZaalbar",1
"MINI KingFD34",1,1,138280,JTR,"zzzJTR zzR2-D2 zBB-8 zRH Finn, zRH Poe",1
"MINI KingFD34",0,1,135425,Grievous,"zzGG zB2 zB1 zMagnaGuard zNute",1
"MINI KingFD34",1,0,151604,Traya,"zzTraya zDN zSion zzEP Sith Empire Trooper",1
"MINI KingFD34",,,111001,Mon Mothma,"zzMon Mothma, Lando Scarif Wedge Biggs",1
"MINI KingFD34",1,0,139040,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"MINI KingFD34",1,1,85938,Ewoks,"zChirpa Elder Paploo Teebo G9, Wicket",1
"MINI KingFD34",0,1,145244,BH,"zzBossk zZam zDengar zFennec Shand, zGreedo",1
"MINI KingFD34",0,1,139185,BH,"zzJango zAurra zIG-88 zzGreef zEmbo",1
"MINI KingFD34",1,0,126798,Troopers,"zVeers zStarck Range Trooper, zDark Trooper, zzPiett",1
"MINI KingFD34",,,93217,Iden Troopers,"zIden Versio, zStormtrooper Snowtrooper Magma DT",1
"MINI KingFD34",0,1,120043,Phoenix,"zHera zEzra zKanan zZeb zSabine",1
"MINI KingFD34",1,0,142118,zMaul,"zDarth Maul, zSidious Sith Assassin, zSavage Sith Marauder",1
"MINI KingFD34",0,1,130653,BS,"zBS zzGMY zJolee zzOld Ben, zzHYoda",1
"MINI KingFD34",0,1,92763,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"MINI KingFD34",,,428953,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",0
"Novarich",,,194138,JMK,"zzzzzzJMK zAhsoka Tano (Snips), zzzCAT zzzzGAS zGK",1
"Novarich",,,127073,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"Novarich",,,451159,Profundity,"Profundity Han's MF, Outrider Rebel Y-wing, Cassian's U-wing, Ghost",1
"Novarich",1,1,174716,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zzThrawn",1
"Novarich",,,177171,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zzzVader",1
"Novarich",1,1,167722,GL Rey,"zzzzzzRey zzzJTR zzR2-D2 zHoldo RH Finn",1
"Novarich",,,152498,Jabba,"zzzzzzJabba zBoushh (Leia Organa), zSkiff Guard (Lando Calrissian), Krrsantan zBoba",1
"Novarich",1,1,116549,NS,"zzMT zzAV Daka Zombie Spirit",1
"Novarich",,,580552,Executor,"Executor HT RC Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"Novarich",,,159759,JMLS,"zBS zzzzzzJMLS zWat Tambor, zzJKL zJolee",1
"Novarich",1,0,159212,CLS,"zzzCLS zHan zzChewbacca zzC-3PO zChewpio",1
"Novarich",,,514987,Negotiator,"Negotiator BTL-B Y-wing 6*, Anakin's Eta-2, Rex's ARC-170, Umbaran SF, Ahsoka's SF, Plo's SF, Clone Sergeant's ARC-170",1
"Novarich",,,330280,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"Novarich",0,1,136268,Grievous,"zzGG zB2 zB1 zMagnaGuard zNute",1
"Novarich",1,0,127040,Traya,"zzTraya zzDN zSion zzEP Sith Empire Trooper",1
"Novarich",,,115586,Mon Mothma,"zzMon Mothma, Hoth Rebel Scout, Wedge zCara Dune, Bistan",1
"Novarich",1,1,114470,Ewoks,"zChirpa Elder zPaploo zWicket zLogray",1
"Novarich",1,0,112578,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives ARC Trooper",1
"Novarich",1,1,112662,Carth,"zCarth Onasi, zMission zZaalbar zJuhani zCanderous",1
"Novarich",0,1,149933,BH,"zzBossk zzAurra zDengar zFennec Shand, zzJango",1
"Novarich",1,0,130231,Troopers,"zVeers zStarck Scout Trooper, zzPiett zDT",1
"Novarich",1,0,124679,zMaul,"zDarth Maul, zSidious zDooku Sith Marauder, Nest",1
"Novarich",0,1,129049,Phoenix,"zHera zEzra zZeb zSabine zCaptain Rex",1
"Novarich",1,1,104737,Rogue1,"zzJyn Chirrut G8, Baze G8, K-2SO zCassian",1
"Novarich",1,0,89860,Jawas,"Nebit Jawa Engineer, Jawa Scavenger, Jawa Dathcha",1
"Novarich",0,1,110848,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"Novarich",,,64177,Bad Batch,"Hunter G8, Echo G8, Omega G9, Tech G8, zWrecker G8",0
"San Holo",,,183992,JMK,"zzzzzzJMK zAhsoka Tano (Snips), zzzCAT zzzzGAS zGK",1
"San Holo",,,183180,LV,"zzzzzzLord Vader, zzPiett zzzVader zRG zNinth Sister",1
"San Holo",,,131221,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"San Holo",,,150068,SK,"zzEP zzMara Jade, The Emperor's Hand, zzStarkiller zJuhani zVisas",1
"San Holo",1,1,174750,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zzThrawn",1
"San Holo",,,181479,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zDooku",1
"San Holo",0,1,111601,Qira,"zQira zL3-37 zVandor Chewbacca, zMission zZaalbar",1
"San Holo",1,1,175152,GL Rey,"zzzzzzRey zzzJTR zzBB-8 zHoldo zRH Finn",1
"San Holo",1,1,137442,NS,"zzMT zzAV zDaka Zombie Spirit",1
