Name,Ally Code,Account TZ per swgoh (player reset time zone),GP,Chars GP,Ships GP,Character:Ships,Light side or Dark Side,Hotutils style mod score -- higher is better, aim for 3.0.   ((# of 15-19 Speed 0.8) + (# of 20-24 Speed) + (# of 25+ Speed * 1.6)) / (squadGP / 100,000),DSR Bot style gear score -- higher is better.  Number of (>G12 + G13 + relic / 5) / total gp / 100 000.,LS Toon GP,DS Toon GP,Zetas,Omicrons,Relic Levels,GLs,7*,R5 and higher,G13 and higher,G12 and higher,G10 and higher,Jedi Knight Revan,Darth Revan,Malak,Padme,Genosian Brood Alpha,Wat Tambor,Ki-Adi-Mundi,Shaak Ti,General Skywalker,Rey,Supreme Leader Kylo Ren,Sith Eternal Emperor,Jedi Master Luke Skywalker,Jedi Master Kenobi,Lord Vader,Jabba the Hutt,Leia Organa,Jedi Knight Luke,The Negotiator,Malevolence,Raddus,Finalizer,TW/GA Squads - farmed but may need gear.  Click player name to view.,Squads: defense or both,Squads: offense or both
"lottatrotta69",974943562,-3,9571573,5714385,3857188,148,25,87,482,3152878,2546480,211,26,699,5,301,96,130,192,222,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,28,11,12
"Will Obi1",215141515,-6,9332294,5819018,3513276,165,82,92,524,3281926,2502091,251,18,774,5,283,111,155,180,201,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,23,11,10
"Sleazy E",695822276,-5,9147375,5603948,3543427,158,86,78,517,3176772,2412343,227,15,690,7,287,89,152,183,190,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,24,9,10
"Berzerk Hobo",252285491,-5,9213904,5651332,3562572,158,95,334,487,3213570,2417754,227,13,549,4,287,72,120,219,231,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,25,11,13
"WWG1WG2PRISON",713375299,-6,9439107,5721382,3717725,153,38,383,462,3177049,2534060,223,28,716,4,277,99,127,166,198,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,23,10,11
"Bsville",424867781,-8,9418198,5696383,3721815,153,10,135,517,3110878,2551334,199,22,758,5,297,97,159,177,195,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,27,9,13
"Krumpch",961147939,-4,7418458,4358569,3059889,142,292,167,483,2698658,1659911,136,13,595,4,247,86,111,129,141,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,18,10,9
"Tenzin",736547728,-8,8725206,5327921,3397285,156,149,109,450,3099749,2207963,237,7,511,2,303,68,138,153,242,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,26,11,10
"JasonNeedsCoffee",721779418,-2,8830647,5539860,3290787,168,31,397,595,3072900,2466960,209,36,893,7,278,116,168,179,192,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,21,8,9
"Dannimadd",183382135,-5,8470710,5055269,3415441,148,-45,145,496,2706842,2347740,166,7,578,4,277,73,133,172,186,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,26,9,13
"ObiJuan Keithnobi",355745111,-8,8459303,5186203,3273100,158,-3,73,441,2825153,2350775,204,22,548,4,255,70,107,157,171,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,24,13,13
"Scrotie McBoogerballs",832986271,-5,7447310,4606171,2841139,162,35,98,421,2554892,2042596,161,6,474,3,226,71,87,132,143,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,17,8,9
"Soko",418929655,-5,7176641,4453131,2723510,163,188,48,429,2636785,1805252,101,9,422,1,237,67,91,133,157,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,17,10,8
"ShadyT",558572552,-7,8351504,4856567,3494937,138,52,63,445,2716838,2136828,206,6,625,7,274,83,116,131,149,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,20,7,8
"Micahtron",538511948,-6,9837870,6039965,3797905,159,-38,298,558,3233832,2785958,227,24,927,6,288,142,158,206,218,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,27,10,11
"Adonis13",852276575,-5,9733391,6038512,3694879,163,92,305,547,3434229,2593939,263,26,818,7,277,95,168,201,217,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,26,8,12
"Gero Zurn",397437123,-5,9289485,5686925,3602560,157,-25,128,580,3073734,2612515,222,28,923,5,266,140,167,188,209,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,26,8,11
"DarthSacaMando",522114916,-6,9558177,5292999,4265178,124,46,186,503,2954645,2338354,194,27,726,5,277,102,149,187,199,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,22,10,10
"Nearly Headless Nick",666842776,-4,7278122,4352535,2925587,148,114,142,456,2503922,1848613,194,11,503,4,228,71,102,130,151,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,22,8,11
"NuMex",331898292,-6,8601487,5200204,3401283,152,-46,368,448,2764940,2400662,226,20,460,1,291,62,89,205,221,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,26,14,11
"Stephman Darksipper",864462482,-5,9592468,6000404,3592064,167,136,135,561,3468677,2503040,238,21,790,7,310,114,168,213,224,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,26,10,11
"polarariel",423666999,-4,10821158,6488796,4332362,149,-25,305,566,3506340,2982456,269,31,1062,8,326,145,193,208,224,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,6,10
"Jivan Mukti",928423758,0,9920668,5724630,4196038,136,29,338,526,3172632,2551998,211,24,861,7,296,121,164,186,196,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,27,11,12
"TheFoggy",433616769,2,10619681,6333619,4286062,147,38,174,537,3518966,2805806,266,24,969,8,316,145,171,206,215,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,8,11
"DarthMaul5",783529757,-4,5387535,2995634,2391901,125,23,146,339,1655598,1340036,103,11,260,2,198,32,57,74,108,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,17,11,9
"AlasknPipeLine4",336161127,-4,5393184,2996524,2396660,125,139,5,510,1739753,1252115,36,4,391,0,190,55,89,108,115,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,11,8,6
"Un Te De",889568171,-7,6442787,3992497,2450290,162,-9,48,467,2173260,1818561,122,9,467,2,222,64,99,109,134,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,17,8,8
"Eli",862914648,-5,9808901,5698816,4110085,138,-18,311,465,3077105,2597740,209,15,685,4,303,101,126,194,212,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,27,10,11
"Thiffy Gorebreg",442479953,-4,10611418,6517853,4093565,159,94,390,580,3699200,2788247,268,23,967,6,317,138,198,225,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,28,10,12
"Rikka light side",549878449,-5,11379240,6852258,4526982,151,58,457,578,3829968,2992154,282,38,1049,7,331,152,193,255,258,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,28,9,12
"Balakay",621546373,-5,10974537,6545084,4429453,147,-8,316,554,3548573,2967285,263,34,976,8,324,134,182,231,238,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,9,14
"GhostofKyiv",429362371,6,8379656,4721484,3658172,129,28,130,494,2608258,2099896,153,22,623,3,265,82,132,158,168,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,22,10,13
"Starking2021",458251864,-4,6583446,3711286,2872160,129,601,134,472,2582122,1128150,96,18,489,4,258,70,100,113,128,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,13,6,5
"Mal Taros",451234452,-11,6369129,3873532,2495597,155,-1,106,518,2116097,1756759,104,10,501,3,209,65,106,124,133,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,17,6,7
"BigDaddy1",771823415,-5,6743462,3919351,2824111,138,-29,86,443,2114179,1804064,101,14,386,1,226,44,93,129,143,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,20,11,11
"Gavin Bull 2",339712919,0,9319161,5459872,3859289,141,27,257,550,3020656,2434937,193,16,862,6,274,119,162,179,196,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,28,10,13
"Ru Baruba Maral",288751758,-8,7816112,4977756,2838356,175,75,58,438,2809256,2157289,199,16,303,0,261,19,77,205,213,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,22,12,12
"JRO",624654625,-8,6845877,3958779,2887098,137,18,90,539,2182473,1775630,63,15,567,2,240,86,116,140,151,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,16,10,10
"Plagarian",974618589,-6,9575623,5786207,3789416,152,-6,418,467,3146338,2624395,264,32,703,5,284,106,136,171,189,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,23,8,9
"Droguito",222224934,-4,6972361,3897579,3074782,126,76,130,358,2202642,1690281,114,10,320,2,279,40,74,112,129,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,21,11,12
"Slayer2052",295398572,-10,8010042,4614216,3395826,135,28,389,454,2555331,2057871,152,22,555,5,265,80,109,144,174,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,22,9,10
"Johnnу",414551168,-6,7714941,4326370,3388571,127,-18,402,478,2342088,1977562,151,17,590,5,240,86,113,138,151,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,22,9,10
"xxLuckyy",422358225,-7,8450424,5130833,3319591,154,108,86,508,2936952,2182700,166,10,633,2,279,90,137,166,187,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,20,10,8
"SpookyMoonBoy",745861261,1,6485146,3659466,2825680,129,107,89,553,2098148,1561318,76,9,525,2,212,73,114,140,147,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,14,7,7
"ProfessorHyperion",821746548,-4,4656224,2706657,1949567,138,-241,90,453,1302258,1375463,78,11,266,1,149,29,62,96,108,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,12,7,6
"Cheesebob8",454596482,-4,6571163,3608787,2962376,121,246,216,489,2192249,1413877,62,9,484,3,235,66,105,120,134,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,17,7,7
