Player,Offense,Defense,GP,Name,Squad,Viable
"Jerelimas",,,373243,HansMF,"Home One, Han's MF, HT Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"Jerelimas",,,132378,Disintegration,"zzAurra Greef zBoba zzBossk zThe Mandalorian",1
"Jerelimas",1,1,93063,Ewoks,"zChirpa Elder zPaploo Teebo zLogray",1
"Jerelimas",0,1,120788,BH,"zzJango Cad zZam zDengar Krrsantan G9",1
"Jerelimas",1,1,106102,zEP,"zzEP zzzVader zzTarkin DT G8, TFP G9",1
"Jerelimas",1,0,115299,501st,"zRex zARC Trooper, zEcho (501st), zzFives Ahsoka",1
"Jerelimas",0,1,83209,Phoenix,"zHera Ezra Kanan G9, Zeb G9, zSabine",1
"Jerelimas",1,0,69084,Jawas,"Nebit G9, Jawa Engineer G9, Jawa Scavenger G8, Jawa Dathcha G9",1
"Jerelimas",,,98520,Phasma,"Phasma FOTP FOE 6* G8, KRU Kylo",0
"Jerelimas",0,1,81289,Geonosians Omicron,"zzGBA G9, Sun Fac G8, Geo Soldier, Geo Spy, Poggle",0
"Jerelimas",0,1,87254,Grievous,"zzGG B2 G8, Dooku IG-88 G9, L3-37 6*",0
"Jerelimas",1,1,45687,NS_Alt,"MT 5* G8, AV G8, Daka G9, Talia 6* G9, Spirit 5* G8",0
"Jerelimas",1,0,93719,CLS,"zCLS Han Leia G9, zzOld Ben, Chewbacca",0
"Jerelimas",1,1,56801,Rogue1,"Jyn G8, Chirrut G8, Baze 5* G8, K-2SO G8, Cassian G8",0
"Jerelimas",0,1,81882,BS,"BS 5* G8, zzGMY zHYoda GK zJKA G8",0
"ridingred",0,1,128474,DRMalak,"zzzDR zzHK-47 zBSF zzMalak Thrawn G8",1
"ridingred",0,1,97006,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"ridingred",1,1,148865,Revan,"zzzJKR zBS zzGMY zJolee zGK",1
"ridingred",1,1,103765,Carth,"Carth Onasi, zMission zZaalbar Juhani Canderous",1
"ridingred",0,1,97803,BH,"zzBossk Cad Jango Boba Greedo",1
"ridingred",0,1,127308,FO,"zzKRU zKylo FOO FOE FOST",1
"ridingred",0,1,102133,Phoenix,"zHera zEzra zKanan zZeb Sabine",1
"ridingred",1,0,90773,Traya,"Traya DN 6* G8, Sion 3* G6, zDooku zzEP",0
