Player,Ally Code,Current Gear Needed,Team
OBI  haaave,821927811,3,L5 Jabba: Jabba Boushh (Leia Organa) Krrsantan R5 Skiff Guard (Lando Calrissian) R6 Boba
OBI  haaave,821927811,2,L2 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous G12 Armorer
OBI  haaave,821927811,5,L2 Old Republic: JKR BS Jolee G12 Mission G12 Zaalbar G13
OBI  haaave,821927811,6,L3 Tuskens: Tusken Chieftain R1 Tusken Raider Tusken Shaman R1 Tusken Warrior R1 URoRRuR'R'R
OBI  haaave,821927811,1,L0 Jawas: Nebit Jawa Engineer Jawa Scavenger G7 Dathcha Jawa
DE210,252111674,2,L2 Old Republic: JKR BS Jolee Mission Zaalbar G12
DE210,252111674,2,L2 BH: Boba Jango Cad The Mandalorian G12 Embo
DE210,252111674,4,L2 Jawas: Nebit G13 Jawa Engineer G13 Jawa Scavenger G13 Dathcha G13 Jawa
DE210,252111674,6,L2 Tuskens: Tusken Chieftain G13 Tusken Raider G13 Tusken Shaman G13 Tusken Warrior G13 URoRRuR'R'R G12
The Great One US,496489926,4,L2 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous G12 Armorer G12
The Great One US,496489926,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
The Great One US,496489926,6,L5 BH: Boba Jango Cad R5 The Mandalorian R5 Embo R5
The Great One US,496489926,8,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa
The Great One US,496489926,1,L0 Tuskens: Tusken Chieftain Tusken Raider Tusken Shaman Tusken Warrior 4* URoRRuR'R'R
Kreacher,228517748,4,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan Skiff Guard (Lando Calrissian) R5 Boba
Kreacher,228517748,4,L1 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan G8 Canderous Armorer
Kreacher,228517748,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Kreacher,228517748,8,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa
Kreacher,228517748,1,L0 Tuskens: Tusken Chieftain Tusken Raider Tusken Shaman Tusken Warrior 3* URoRRuR'R'R
Dingleberries,884349413,6,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
Dingleberries,884349413,4,L1 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer G8
Dingleberries,884349413,6,L2 Old Republic: JKR BS Jolee G12 Mission G12 Zaalbar G12
Dingleberries,884349413,12,L1 Jawas: Nebit G9 Jawa Engineer G9 Jawa Scavenger G9 Dathcha G9 Jawa
Dingleberries,884349413,1,L0 Tuskens: Tusken Chieftain 5* Tusken Raider Tusken Shaman Tusken Warrior 4* URoRRuR'R'R
Bluewild,882581219,5,L1 Old Republic: JKR BS Jolee G11 Mission G10 Zaalbar G10
Bluewild,882581219,5,L2 BH: Boba Jango G12 Cad The Mandalorian G12 Embo G13
Defenestrația,844978443,6,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
Defenestrația,844978443,4,L1 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous G11 Armorer G9
Defenestrația,844978443,7,L2 Old Republic: JKR G13 BS G13 Jolee G13 Mission G12 Zaalbar G12
Defenestrația,844978443,2,L0 Jawas: Nebit Jawa Engineer Jawa Scavenger G7 Dathcha G7 Jawa
Docbones D2,527897336,6,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
Docbones D2,527897336,3,L1 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer G9
Docbones D2,527897336,6,L2 Old Republic: JKR BS G12 Jolee Mission G12 Zaalbar G12
Docbones D2,527897336,13,L1 Jawas: Nebit G8 Jawa Engineer G10 Jawa Scavenger G8 Dathcha G9 Jawa
Docbones D2,527897336,1,L0 Tuskens: Tusken Chieftain Tusken Raider Tusken Shaman Tusken Warrior 4* URoRRuR'R'R
Zeech,541794515,2,L2 Maul: Maul The Mandalorian (Beskar Armor) G12 Bo-Katan Canderous Armorer
Zeech,541794515,1,L1 Old Republic: JKR BS Jolee Mission G11 Zaalbar
Zeech,541794515,2,L2 BH: Boba Jango Cad The Mandalorian G12 Embo
Zeech,541794515,4,L1 Jawas: Nebit G11 Jawa Engineer G11 Jawa Scavenger Dathcha G11 Jawa G11
Zeech,541794515,1,L0 Tuskens: Tusken Chieftain Tusken Raider Tusken Shaman Tusken Warrior 4* URoRRuR'R'R
Koneko,645198681,3,L1 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer G9
Koneko,645198681,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Koneko,645198681,2,L2 BH: Boba Jango Cad The Mandalorian Embo G12
Koneko,645198681,13,L1 Jawas: Nebit G8 Jawa Engineer G11 Jawa Scavenger G9 Dathcha G10 Jawa G9
Koneko,645198681,1,L0 Tuskens: Tusken Chieftain 4* Tusken Raider Tusken Shaman Tusken Warrior 6* URoRRuR'R'R G7
AnalkinSkyballer,552289286,1,L5 Jabba: Jabba Boushh (Leia Organa) Krrsantan Skiff Guard (Lando Calrissian) R6 Boba
AnalkinSkyballer,552289286,8,L1 Maul: Maul The Mandalorian (Beskar Armor) G8 Bo-Katan Canderous Armorer G8
AnalkinSkyballer,552289286,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
ICEU420,469138648,2,L1 Maul: Maul Sabine G10 Bo-Katan Canderous Armorer
ICEU420,469138648,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
ICEU420,469138648,2,L1 BH: Boba Jango Cad The Mandalorian G10 Embo
ICEU420,469138648,3,L0 Jawas: Nebit Jawa Engineer G7 Jawa Scavenger G7 Dathcha G7 Jawa
Maong,131681652,5,L5 Jabba: Jabba Boushh (Leia Organa) R6 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
Maong,131681652,4,L2 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous G12 Armorer G12
Maong,131681652,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Maong,131681652,4,L2 Tuskens: Tusken Chieftain G12 Tusken Raider Tusken Shaman G12 Tusken Warrior URoRRuR'R'R
Maong,131681652,8,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa
DLeviticus,458876211,3,L6 Jabba: Jabba Boushh (Leia Organa) R7 Krrsantan R7 Skiff Guard (Lando Calrissian) R7 Boba
DLeviticus,458876211,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
DLeviticus,458876211,1,L0 Jawas: Nebit Jawa Engineer Jawa Scavenger G7 Dathcha Jawa
Nolei,549142231,3,L6 Jabba: Jabba Boushh (Leia Organa) R7 Krrsantan R7 Skiff Guard (Lando Calrissian) R7 Boba
Nolei,549142231,3,L2 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous G12 Armorer G13
Nolei,549142231,2,L2 Old Republic: JKR BS Jolee Mission Zaalbar G12
Nolei,549142231,6,L1 Tuskens: Tusken Chieftain G9 Tusken Raider Tusken Shaman Tusken Warrior G9 URoRRuR'R'R
Nolei,549142231,8,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa
Xian Thencal,364735245,6,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
Xian Thencal,364735245,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
Xian Thencal,364735245,14,L1 Jawas: Nebit G8 Jawa Engineer G8 Jawa Scavenger G10 Dathcha G8 Jawa
Xian Thencal,364735245,1,L0 Tuskens: Tusken Chieftain Tusken Raider Tusken Shaman Tusken Warrior 4* URoRRuR'R'R
skyCapt,275781532,6,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
skyCapt,275781532,8,L5 Maul: Maul The Mandalorian (Beskar Armor) R5 Bo-Katan R5 Canderous R5 Armorer R5
skyCapt,275781532,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
skyCapt,275781532,8,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa
JollyRoger99,965654756,5,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan R6 Skiff Guard (Lando Calrissian) R5 Boba
JollyRoger99,965654756,3,L1 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer G9
JollyRoger99,965654756,6,L2 Old Republic: JKR BS Jolee G12 Mission G12 Zaalbar G12
JollyRoger99,965654756,1,L0 Tuskens: Tusken Chieftain 3* Tusken Raider G7 Tusken Shaman Tusken Warrior URoRRuR'R'R
Mr Bhaumik,156581864,4,L1 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer G8
Mr Bhaumik,156581864,1,L1 Old Republic: JKR BS Jolee Mission Zaalbar G11
Mr Bhaumik,156581864,4,L1 BH: Boba Jango Cad The Mandalorian G8 Embo
Mr Bhaumik,156581864,13,L0 Jawas: Nebit G6 Jawa Engineer Jawa Scavenger G6 Dathcha G6 Jawa G1
GandalfTheGreht,175997318,4,L6 Jabba: Jabba R7 Boushh (Leia Organa) R7 Krrsantan R7 Skiff Guard (Lando Calrissian) R7 Boba
GandalfTheGreht,175997318,4,L2 Maul: Maul The Mandalorian (Beskar Armor) G13 Bo-Katan Canderous G12 Armorer G13
GandalfTheGreht,175997318,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
GandalfTheGreht,175997318,2,L0 Jawas: Nebit G7 Jawa Engineer Jawa Scavenger G7 Dathcha Jawa
Lenders Quizan,132983974,2,L2 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous G12 Armorer
Lenders Quizan,132983974,1,L1 Old Republic: JKR BS Jolee Mission G11 Zaalbar
Lenders Quizan,132983974,6,L5 BH: Boba Jango Cad R5 The Mandalorian R5 Embo R5
Lenders Quizan,132983974,5,L0 Jawas: Nebit G7 Jawa Engineer G7 Jawa Scavenger G7 Dathcha G7 Jawa G7
Eeotchbay,815697888,4,L5 Jabba: Jabba Boushh (Leia Organa) Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
Eeotchbay,815697888,2,L2 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous G12 Armorer
Eeotchbay,815697888,1,L1 Old Republic: JKR BS Jolee Mission G11 Zaalbar
Eeotchbay,815697888,1,L1 Jawas: Nebit Jawa Engineer Jawa Scavenger G11 Dathcha Jawa
Eeotchbay,815697888,7,L1 Tuskens: Tusken Chieftain G9 Tusken Raider G11 Tusken Shaman Tusken Warrior G9 URoRRuR'R'R
Alakay Kaoins,587941728,4,L1 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer G8
Alakay Kaoins,587941728,6,L2 Old Republic: JKR BS G12 Jolee Mission G12 Zaalbar G12
