Player,Ally Code,Current Gear Needed,Team
The coletrain,246941436,4,L2 Old Republic: JKR BS G12 Jolee G12 Mission Zaalbar
The coletrain,246941436,7,L1 BH: Boba Jango G11 Cad G10 The Mandalorian G10 Greedo G10
The coletrain,246941436,13,L1 Jawas: Nebit G10 Jawa Engineer G10 Jawa Scavenger G9 Dathcha G9 Jawa G9
The coletrain,246941436,6,L0 Tuskens: Tusken Chieftain 3* Tusken Raider G7 Tusken Shaman G7 Tusken Warrior G7 4* URoRRuR'R'R G5 6*
Redeemerrr,522379314,3,L1 Old Republic: JKR BS Jolee Mission G11 Zaalbar G10
Redeemerrr,522379314,6,L1 BH: Boba Jango G11 Cad The Mandalorian G8 Greedo G11
DarthGore,279857249,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
DarthGore,279857249,4,L1 BH: Boba Jango Cad The Mandalorian Greedo G8
DarthGore,279857249,8,L0 Jawas: Nebit Jawa Engineer G7 Jawa Scavenger Dathcha G1 Jawa 6*
Fordifying,853838982,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Fordifying,853838982,3,L1 BH: Boba Jango Cad The Mandalorian Greedo G9
DjangoFett,184168414,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Escanor,218443753,2,L0 Old Republic: JKR BS Jolee Mission G7 Zaalbar G7
DarthBinks,453229764,2,L4 Maul: Maul Sabine Bo-Katan Canderous R3 Armorer
DarthBinks,453229764,6,L2 Old Republic: JKR BS Jolee G12 Mission G12 Zaalbar G12
DarthBinks,453229764,2,L2 BH: Boba Jango Cad The Mandalorian Greedo G12
DarthBinks,453229764,10,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa G12
DarthBinks,453229764,1,L0 Tuskens: Tusken Chieftain Tusken Raider Tusken Shaman Tusken Warrior 4* URoRRuR'R'R
Wrightdawg,487745186,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Wrightdawg,487745186,4,L1 BH: Boba Jango Cad The Mandalorian Greedo G8
The Legender110,773247546,10,L5 BH: Boba R5 Jango R5 Cad R5 The Mandalorian R5 Embo R5
The Legender110,773247546,1,L0 Old Republic: JKR BS Jolee Mission G7 Zaalbar
The Legender110,773247546,1,L0 Tuskens: Tusken Chieftain 3* Tusken Raider Tusken Shaman Tusken Warrior 3* URoRRuR'R'R 4*
Thunder,163682498,3,L1 Maul: Maul Sabine Bo-Katan Canderous Armorer G9
Thunder,163682498,3,L1 Old Republic: JKR BS Jolee Mission G11 Zaalbar G10
Thunder,163682498,1,L1 BH: Boba Jango Cad The Mandalorian Greedo G11
BountyHunterSlave1,441851933,2,L2 Old Republic: JKR BS Jolee Mission Zaalbar G12
BountyHunterSlave1,441851933,1,L5 BH: Boba Jango Cad The Mandalorian Embo R6
BountyHunterSlave1,441851933,10,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa G12
BountyHunterSlave1,441851933,1,L0 Tuskens: Tusken Chieftain 3* Tusken Raider Tusken Shaman Tusken Warrior 3* URoRRuR'R'R
Mydixierekt,148985128,10,L2 Old Republic: JKR G12 BS G12 Jolee G12 Mission G12 Zaalbar G12
Mydixierekt,148985128,1,L1 BH: Boba Jango Cad The Mandalorian Greedo G11
DarthTauma,823899147,4,L1 Old Republic: JKR BS Jolee G11 Mission G9 Zaalbar
DarthTauma,823899147,4,L1 BH: Boba Jango Cad The Mandalorian Embo G8 6*
DarthTauma,823899147,10,L1 Jawas: Nebit G11 Jawa Engineer G9 Jawa Scavenger G10 Dathcha G10 Jawa G10
DarthTauma,823899147,4,L0 Tuskens: Tusken Chieftain 3* Tusken Raider G7 Tusken Shaman G7 Tusken Warrior G7 3* URoRRuR'R'R G7
Matthias,212342278,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
Matthias,212342278,3,L1 BH: Boba Jango Cad The Mandalorian Greedo G9
Bishop,361197973,6,L2 Old Republic: JKR BS G12 Jolee Mission G12 Zaalbar G12
Bishop,361197973,1,L1 BH: Boba Jango Cad The Mandalorian Greedo G11
Richtenz,263787512,2,L1 Old Republic: JKR BS Jolee Mission G11 Zaalbar G11
Richtenz,263787512,8,L1 BH: Boba Jango Cad G9 The Mandalorian G8 Greedo G11
Richtenz,263787512,2,L0 Jawas: Nebit G7 5* Jawa Engineer 6* Jawa Scavenger Dathcha Jawa G7 5*
KingMaciu,484479315,3,L1 Old Republic: JKR BS G9 Jolee Mission Zaalbar
